时间,网关,传感器,通道,值
2018-03-02 12:48:02.0,1100201607150029,1,3,6654.000000
2018-03-02 12:48:02.0,1100201607150029,1,4,15.400000
2018-03-02 12:48:02.0,1100201607150029,1,64,0.120000
2018-03-02 12:48:02.0,1100201607150029,1,66,10.000000
2018-03-02 12:48:02.0,1100201607150029,1,67,14.200000
2018-03-02 12:48:02.0,1100201607150029,2,3,3468.000000
2018-03-02 12:48:02.0,1100201607150029,2,4,0.000000
2018-03-02 12:48:02.0,1100201607150029,2,64,0.000000
2018-03-02 12:48:02.0,1100201607150029,2,66,0.000000
2018-03-02 12:48:02.0,1100201607150029,2,67,0.000000
2018-03-02 12:48:02.0,1100201607150029,3,1,21.500000
2018-03-02 12:48:02.0,1100201607150029,3,2,26.600000
2018-03-02 12:48:02.0,1100201607150029,3,4,13.100000
2018-03-02 12:48:02.0,1100201607150029,3,5,0.120000
2018-03-02 12:48:02.0,1100201607150029,3,20,300.000000
2018-03-02 12:48:02.0,1100201607150029,4,1,21.600000
2018-03-02 12:48:02.0,1100201607150029,4,2,24.500000
2018-03-02 12:48:02.0,1100201607150029,4,4,12.400000
2018-03-02 12:48:02.0,1100201607150029,4,5,0.302000
2018-03-02 12:48:02.0,1100201607150029,4,20,302.000000
2018-03-02 12:50:03.0,1100201607150029,1,3,6562.000000
2018-03-02 12:50:03.0,1100201607150029,1,4,15.400000
2018-03-02 12:50:03.0,1100201607150029,1,64,0.110000
2018-03-02 12:50:03.0,1100201607150029,1,66,9.900000
2018-03-02 12:50:03.0,1100201607150029,1,67,14.100000
2018-03-02 12:50:03.0,1100201607150029,2,3,3458.000000
2018-03-02 12:50:03.0,1100201607150029,2,4,0.000000
2018-03-02 12:50:03.0,1100201607150029,2,64,0.000000
2018-03-02 12:50:03.0,1100201607150029,2,66,0.000000
2018-03-02 12:50:03.0,1100201607150029,2,67,0.000000
2018-03-02 12:50:03.0,1100201607150029,3,1,21.600000
2018-03-02 12:50:03.0,1100201607150029,3,2,27.400000
