时间,网关,传感器,通道,值
2018-03-10 00:00:26.0,1100201607150029,1,3,0.000000
2018-03-10 00:00:26.0,1100201607150029,1,4,17.100000
2018-03-10 00:00:26.0,1100201607150029,1,64,0.040000
2018-03-10 00:00:26.0,1100201607150029,1,66,3.600000
2018-03-10 00:00:26.0,1100201607150029,1,67,6.900000
2018-03-10 00:00:26.0,1100201607150029,2,3,0.000000
2018-03-10 00:00:26.0,1100201607150029,2,4,0.000000
2018-03-10 00:00:26.0,1100201607150029,2,64,0.000000
2018-03-10 00:00:26.0,1100201607150029,2,66,0.000000
2018-03-10 00:00:26.0,1100201607150029,2,67,0.000000
2018-03-10 00:00:27.0,1100201607150029,3,1,13.000000
2018-03-10 00:00:27.0,1100201607150029,3,2,82.700000
2018-03-10 00:00:27.0,1100201607150029,3,4,12.800000
2018-03-10 00:00:27.0,1100201607150029,3,5,0.131000
2018-03-10 00:00:27.0,1100201607150029,3,20,458.000000
2018-03-10 00:00:27.0,1100201607150029,4,1,13.200000
2018-03-10 00:00:27.0,1100201607150029,4,2,81.600000
2018-03-10 00:00:27.0,1100201607150029,4,4,14.000000
2018-03-10 00:00:27.0,1100201607150029,4,5,0.145000
2018-03-10 00:00:27.0,1100201607150029,4,20,476.000000
2018-03-10 00:02:29.0,1100201607150029,1,3,2.000000
2018-03-10 00:02:29.0,1100201607150029,1,4,17.100000
2018-03-10 00:02:29.0,1100201607150029,1,64,0.040000
2018-03-10 00:02:29.0,1100201607150029,1,66,3.600000
2018-03-10 00:02:29.0,1100201607150029,1,67,6.900000
2018-03-10 00:02:29.0,1100201607150029,2,3,0.000000
2018-03-10 00:02:29.0,1100201607150029,2,4,0.000000
2018-03-10 00:02:29.0,1100201607150029,2,64,0.000000
2018-03-10 00:02:29.0,1100201607150029,2,66,0.000000
2018-03-10 00:02:29.0,1100201607150029,2,67,0.000000
2018-03-10 00:02:29.0,1100201607150029,3,1,13.000000
2018-03-10 00:02:29.0,1100201607150029,3,2,82.800000
2018-03-10 00:02:29.0,1100201607150029,3,4,12.800000
2018-03-10 00:02:29.0,1100201607150029,3,5,0.132000
2018-03-10 00:02:29.0,1100201607150029,3,20,461.000000
2018-03-10 00:02:29.0,1100201607150029,4,1,13.100000
2018-03-10 00:02:29.0,1100201607150029,4,2,81.600000
2018-03-10 00:02:29.0,1100201607150029,4,4,14.000000
2018-03-10 00:02:29.0,1100201607150029,4,5,0.144000
2018-03-10 00:02:29.0,1100201607150029,4,20,480.000000
2018-03-10 00:04:33.0,1100201607150029,1,3,0.000000
2018-03-10 00:04:33.0,1100201607150029,1,4,17.100000
2018-03-10 00:04:33.0,1100201607150029,1,64,0.040000
2018-03-10 00:04:33.0,1100201607150029,1,66,3.600000
2018-03-10 00:04:33.0,1100201607150029,1,67,6.900000
2018-03-10 00:04:33.0,1100201607150029,2,3,0.000000
2018-03-10 00:04:33.0,1100201607150029,2,4,0.000000
2018-03-10 00:04:33.0,1100201607150029,2,64,0.000000
2018-03-10 00:04:33.0,1100201607150029,2,66,0.000000
2018-03-10 00:04:33.0,1100201607150029,2,67,0.000000
2018-03-10 00:04:33.0,1100201607150029,3,1,13.000000
2018-03-10 00:04:33.0,1100201607150029,3,2,82.700000
2018-03-10 00:04:33.0,1100201607150029,3,4,12.800000
2018-03-10 00:04:33.0,1100201607150029,3,5,0.132000
2018-03-10 00:04:33.0,1100201607150029,3,20,459.000000
2018-03-10 00:04:33.0,1100201607150029,4,1,13.100000
2018-03-10 00:04:33.0,1100201607150029,4,2,81.500000
2018-03-10 00:04:33.0,1100201607150029,4,4,14.000000
2018-03-10 00:04:33.0,1100201607150029,4,5,0.140000
2018-03-10 00:04:33.0,1100201607150029,4,20,476.000000
2018-03-10 00:06:34.0,1100201607150029,1,3,0.000000
2018-03-10 00:06:34.0,1100201607150029,1,4,17.100000
2018-03-10 00:06:34.0,1100201607150029,1,64,0.040000
2018-03-10 00:06:34.0,1100201607150029,1,66,3.600000
2018-03-10 00:06:34.0,1100201607150029,1,67,6.900000
2018-03-10 00:06:34.0,1100201607150029,2,3,0.000000
2018-03-10 00:06:34.0,1100201607150029,2,4,0.000000
2018-03-10 00:06:34.0,1100201607150029,2,64,0.000000
2018-03-10 00:06:34.0,1100201607150029,2,66,0.000000
2018-03-10 00:06:34.0,1100201607150029,2,67,0.000000
2018-03-10 00:06:34.0,1100201607150029,3,1,12.900000
2018-03-10 00:06:34.0,1100201607150029,3,2,82.500000
2018-03-10 00:06:34.0,1100201607150029,3,4,12.800000
2018-03-10 00:06:34.0,1100201607150029,3,5,0.131000
2018-03-10 00:06:34.0,1100201607150029,3,20,456.000000
2018-03-10 00:06:34.0,1100201607150029,4,1,13.200000
2018-03-10 00:06:34.0,1100201607150029,4,2,81.600000
2018-03-10 00:06:34.0,1100201607150029,4,4,14.000000
2018-03-10 00:06:34.0,1100201607150029,4,5,0.141000
2018-03-10 00:06:34.0,1100201607150029,4,20,478.000000
2018-03-10 00:08:38.0,1100201607150029,1,3,0.000000
2018-03-10 00:08:38.0,1100201607150029,1,4,17.100000
2018-03-10 00:08:38.0,1100201607150029,1,64,0.040000
2018-03-10 00:08:38.0,1100201607150029,1,66,3.600000
2018-03-10 00:08:38.0,1100201607150029,1,67,6.900000
2018-03-10 00:08:38.0,1100201607150029,2,3,0.000000
2018-03-10 00:08:38.0,1100201607150029,2,4,0.000000
2018-03-10 00:08:38.0,1100201607150029,2,64,0.000000
2018-03-10 00:08:38.0,1100201607150029,2,66,0.000000
2018-03-10 00:08:38.0,1100201607150029,2,67,0.000000
2018-03-10 00:08:38.0,1100201607150029,3,1,13.000000
2018-03-10 00:08:38.0,1100201607150029,3,2,82.700000
2018-03-10 00:08:38.0,1100201607150029,3,4,12.700000
2018-03-10 00:08:38.0,1100201607150029,3,5,0.132000
2018-03-10 00:08:38.0,1100201607150029,3,20,460.000000
2018-03-10 00:08:38.0,1100201607150029,4,1,13.200000
2018-03-10 00:08:38.0,1100201607150029,4,2,81.700000
2018-03-10 00:08:38.0,1100201607150029,4,4,14.000000
2018-03-10 00:08:38.0,1100201607150029,4,5,0.141000
2018-03-10 00:08:38.0,1100201607150029,4,20,475.000000
2018-03-10 00:10:42.0,1100201607150029,1,3,0.000000
