时间,网关,传感器,通道,值
2018-04-13 00:04:08.0,1100201607150029,1,3,0.000000
2018-04-13 00:04:08.0,1100201607150029,1,4,16.800000
2018-04-13 00:04:08.0,1100201607150029,1,64,0.290000
2018-04-13 00:04:08.0,1100201607150029,1,66,13.900000
2018-04-13 00:04:08.0,1100201607150029,1,67,18.700000
2018-04-13 00:04:09.0,1100201607150029,2,3,0.000000
2018-04-13 00:04:09.0,1100201607150029,2,4,70.000000
2018-04-13 00:04:09.0,1100201607150029,2,64,0.040000
2018-04-13 00:04:09.0,1100201607150029,2,66,0.000000
2018-04-13 00:04:09.0,1100201607150029,2,67,0.000000
2018-04-13 00:04:09.0,1100201607150029,3,1,14.300000
2018-04-13 00:04:09.0,1100201607150029,3,2,50.600000
2018-04-13 00:04:09.0,1100201607150029,3,4,14.600000
2018-04-13 00:04:09.0,1100201607150029,3,5,0.193000
2018-04-13 00:04:09.0,1100201607150029,3,20,371.000000
2018-04-13 00:04:09.0,1100201607150029,4,1,14.600000
2018-04-13 00:04:09.0,1100201607150029,4,2,45.500000
2018-04-13 00:04:09.0,1100201607150029,4,4,15.800000
2018-04-13 00:04:09.0,1100201607150029,4,5,0.288000
2018-04-13 00:04:09.0,1100201607150029,4,20,331.000000
2018-04-13 00:14:14.0,1100201607150029,1,3,0.000000
2018-04-13 00:14:14.0,1100201607150029,1,4,16.600000
2018-04-13 00:14:14.0,1100201607150029,1,64,0.270000
2018-04-13 00:14:14.0,1100201607150029,1,66,13.900000
2018-04-13 00:14:14.0,1100201607150029,1,67,18.700000
2018-04-13 00:14:14.0,1100201607150029,2,3,0.000000
2018-04-13 00:14:14.0,1100201607150029,2,4,70.000000
2018-04-13 00:14:14.0,1100201607150029,2,64,0.040000
2018-04-13 00:14:14.0,1100201607150029,2,66,0.000000
2018-04-13 00:14:14.0,1100201607150029,2,67,0.000000
2018-04-13 00:14:15.0,1100201607150029,3,1,14.200000
2018-04-13 00:14:15.0,1100201607150029,3,2,55.400000
2018-04-13 00:14:15.0,1100201607150029,3,4,14.600000
2018-04-13 00:14:15.0,1100201607150029,3,5,0.193000
2018-04-13 00:14:15.0,1100201607150029,3,20,367.000000
2018-04-13 00:14:15.0,1100201607150029,4,1,14.400000
2018-04-13 00:14:15.0,1100201607150029,4,2,45.200000
2018-04-13 00:14:15.0,1100201607150029,4,4,15.600000
2018-04-13 00:14:15.0,1100201607150029,4,5,0.287000
2018-04-13 00:14:15.0,1100201607150029,4,20,327.000000
2018-04-13 00:24:23.0,1100201607150029,1,3,0.000000
2018-04-13 00:24:23.0,1100201607150029,1,4,16.500000
2018-04-13 00:24:23.0,1100201607150029,1,64,0.270000
2018-04-13 00:24:23.0,1100201607150029,1,66,13.800000
2018-04-13 00:24:23.0,1100201607150029,1,67,18.600000
2018-04-13 00:24:23.0,1100201607150029,2,3,0.000000
2018-04-13 00:24:23.0,1100201607150029,2,4,70.000000
2018-04-13 00:24:23.0,1100201607150029,2,64,0.040000
2018-04-13 00:24:23.0,1100201607150029,2,66,0.000000
2018-04-13 00:24:23.0,1100201607150029,2,67,0.000000
2018-04-13 00:24:23.0,1100201607150029,3,1,14.100000
2018-04-13 00:24:23.0,1100201607150029,3,2,43.500000
2018-04-13 00:24:23.0,1100201607150029,3,4,14.500000
2018-04-13 00:24:23.0,1100201607150029,3,5,0.193000
2018-04-13 00:24:23.0,1100201607150029,3,20,363.000000
2018-04-13 00:24:23.0,1100201607150029,4,1,14.300000
2018-04-13 00:24:23.0,1100201607150029,4,2,38.000000
2018-04-13 00:24:23.0,1100201607150029,4,4,15.600000
2018-04-13 00:24:23.0,1100201607150029,4,5,0.286000
2018-04-13 00:24:23.0,1100201607150029,4,20,316.000000
2018-04-13 00:34:27.0,1100201607150029,1,3,0.000000
2018-04-13 00:34:27.0,1100201607150029,1,4,16.400000
2018-04-13 00:34:27.0,1100201607150029,1,64,0.270000
2018-04-13 00:34:27.0,1100201607150029,1,66,13.900000
2018-04-13 00:34:27.0,1100201607150029,1,67,18.600000
2018-04-13 00:34:27.0,1100201607150029,2,3,1.000000
2018-04-13 00:34:27.0,1100201607150029,2,4,70.000000
2018-04-13 00:34:27.0,1100201607150029,2,64,0.040000
2018-04-13 00:34:27.0,1100201607150029,2,66,0.000000
2018-04-13 00:34:27.0,1100201607150029,2,67,0.000000
2018-04-13 00:34:27.0,1100201607150029,3,1,14.000000
2018-04-13 00:34:27.0,1100201607150029,3,2,49.300000
2018-04-13 00:34:27.0,1100201607150029,3,4,14.300000
2018-04-13 00:34:27.0,1100201607150029,3,5,0.192000
2018-04-13 00:34:27.0,1100201607150029,3,20,359.000000
2018-04-13 00:34:27.0,1100201607150029,4,1,14.300000
2018-04-13 00:34:27.0,1100201607150029,4,2,43.700000
2018-04-13 00:34:27.0,1100201607150029,4,4,15.500000
2018-04-13 00:34:27.0,1100201607150029,4,5,0.285000
2018-04-13 00:34:27.0,1100201607150029,4,20,315.000000
2018-04-13 00:44:29.0,1100201607150029,1,3,0.000000
2018-04-13 00:44:29.0,1100201607150029,1,4,16.300000
2018-04-13 00:44:29.0,1100201607150029,1,64,0.270000
2018-04-13 00:44:29.0,1100201607150029,1,66,13.900000
2018-04-13 00:44:29.0,1100201607150029,1,67,18.600000
2018-04-13 00:44:29.0,1100201607150029,2,3,0.000000
2018-04-13 00:44:29.0,1100201607150029,2,4,70.000000
2018-04-13 00:44:29.0,1100201607150029,2,64,0.040000
2018-04-13 00:44:29.0,1100201607150029,2,66,0.000000
2018-04-13 00:44:29.0,1100201607150029,2,67,0.000000
2018-04-13 00:44:29.0,1100201607150029,3,1,14.000000
2018-04-13 00:44:29.0,1100201607150029,3,2,49.700000
2018-04-13 00:44:29.0,1100201607150029,3,4,14.300000
2018-04-13 00:44:29.0,1100201607150029,3,5,0.192000
2018-04-13 00:44:29.0,1100201607150029,3,20,360.000000
2018-04-13 00:44:29.0,1100201607150029,4,1,14.300000
2018-04-13 00:44:29.0,1100201607150029,4,2,45.400000
2018-04-13 00:44:29.0,1100201607150029,4,4,15.300000
2018-04-13 00:44:29.0,1100201607150029,4,5,0.285000
2018-04-13 00:44:29.0,1100201607150029,4,20,315.000000
2018-04-13 00:54:32.0,1100201607150029,1,3,0.000000
2018-04-13 00:54:32.0,1100201607150029,1,4,16.100000
2018-04-13 00:54:32.0,1100201607150029,1,64,0.270000
2018-04-13 00:54:32.0,1100201607150029,1,66,13.800000
2018-04-13 00:54:32.0,1100201607150029,1,67,18.600000
2018-04-13 00:54:32.0,1100201607150029,2,3,0.000000
2018-04-13 00:54:32.0,1100201607150029,2,4,70.000000
2018-04-13 00:54:32.0,1100201607150029,2,64,0.040000
2018-04-13 00:54:32.0,1100201607150029,2,66,0.000000
2018-04-13 00:54:32.0,1100201607150029,2,67,0.000000
2018-04-13 00:54:32.0,1100201607150029,3,1,14.000000
2018-04-13 00:54:32.0,1100201607150029,3,2,51.600000
2018-04-13 00:54:32.0,1100201607150029,3,4,14.100000
2018-04-13 00:54:32.0,1100201607150029,3,5,0.191000
2018-04-13 00:54:32.0,1100201607150029,3,20,367.000000
2018-04-13 00:54:32.0,1100201607150029,4,1,14.300000
2018-04-13 00:54:32.0,1100201607150029,4,2,48.300000
2018-04-13 00:54:32.0,1100201607150029,4,4,15.200000
2018-04-13 00:54:32.0,1100201607150029,4,5,0.285000
2018-04-13 00:54:32.0,1100201607150029,4,20,325.000000
2018-04-13 01:04:50.0,1100201607150029,1,3,0.000000
2018-04-13 01:04:50.0,1100201607150029,1,4,16.100000
2018-04-13 01:04:50.0,1100201607150029,1,64,0.270000
2018-04-13 01:04:50.0,1100201607150029,1,66,13.800000
2018-04-13 01:04:50.0,1100201607150029,1,67,18.500000
2018-04-13 01:04:50.0,1100201607150029,2,3,0.000000
2018-04-13 01:04:50.0,1100201607150029,2,4,70.000000
2018-04-13 01:04:50.0,1100201607150029,2,64,0.040000
2018-04-13 01:04:50.0,1100201607150029,2,66,0.000000
2018-04-13 01:04:50.0,1100201607150029,2,67,0.000000
2018-04-13 01:04:50.0,1100201607150029,3,1,14.000000
2018-04-13 01:04:50.0,1100201607150029,3,2,57.600000
2018-04-13 01:04:50.0,1100201607150029,3,4,14.100000
2018-04-13 01:04:50.0,1100201607150029,3,5,0.191000
2018-04-13 01:04:50.0,1100201607150029,3,20,383.000000
2018-04-13 01:04:50.0,1100201607150029,4,1,14.300000
2018-04-13 01:04:50.0,1100201607150029,4,2,55.900000
2018-04-13 01:04:50.0,1100201607150029,4,4,15.100000
2018-04-13 01:04:50.0,1100201607150029,4,5,0.286000
2018-04-13 01:04:50.0,1100201607150029,4,20,335.000000
2018-04-13 01:15:04.0,1100201607150029,1,3,0.000000
2018-04-13 01:15:04.0,1100201607150029,1,4,16.100000
2018-04-13 01:15:04.0,1100201607150029,1,64,0.230000
2018-04-13 01:15:04.0,1100201607150029,1,66,13.800000
2018-04-13 01:15:04.0,1100201607150029,1,67,18.600000
2018-04-13 01:15:04.0,1100201607150029,2,3,0.000000
2018-04-13 01:15:04.0,1100201607150029,2,4,70.000000
2018-04-13 01:15:04.0,1100201607150029,2,64,0.040000
2018-04-13 01:15:04.0,1100201607150029,2,66,0.000000
2018-04-13 01:15:04.0,1100201607150029,2,67,0.000000
2018-04-13 01:15:04.0,1100201607150029,3,1,13.900000
2018-04-13 01:15:04.0,1100201607150029,3,2,59.300000
2018-04-13 01:15:04.0,1100201607150029,3,4,14.000000
2018-04-13 01:15:04.0,1100201607150029,3,5,0.191000
2018-04-13 01:15:04.0,1100201607150029,3,20,375.000000
2018-04-13 01:15:05.0,1100201607150029,4,1,14.200000
2018-04-13 01:15:05.0,1100201607150029,4,2,56.800000
2018-04-13 01:15:05.0,1100201607150029,4,4,15.000000
2018-04-13 01:15:05.0,1100201607150029,4,5,0.286000
2018-04-13 01:15:05.0,1100201607150029,4,20,341.000000
2018-04-13 01:25:05.0,1100201607150029,1,3,0.000000
2018-04-13 01:25:05.0,1100201607150029,1,4,16.000000
2018-04-13 01:25:05.0,1100201607150029,1,64,0.230000
2018-04-13 01:25:05.0,1100201607150029,1,66,13.800000
2018-04-13 01:25:05.0,1100201607150029,1,67,18.500000
2018-04-13 01:25:06.0,1100201607150029,2,3,1.000000
2018-04-13 01:25:06.0,1100201607150029,2,4,70.000000
2018-04-13 01:25:06.0,1100201607150029,2,64,0.040000
2018-04-13 01:25:06.0,1100201607150029,2,66,0.000000
2018-04-13 01:25:06.0,1100201607150029,2,67,0.000000
2018-04-13 01:25:06.0,1100201607150029,3,1,13.800000
2018-04-13 01:25:06.0,1100201607150029,3,2,56.800000
2018-04-13 01:25:06.0,1100201607150029,3,4,13.900000
2018-04-13 01:25:06.0,1100201607150029,3,5,0.190000
2018-04-13 01:25:06.0,1100201607150029,3,20,381.000000
2018-04-13 01:25:06.0,1100201607150029,4,1,14.100000
2018-04-13 01:25:06.0,1100201607150029,4,2,52.600000
2018-04-13 01:25:06.0,1100201607150029,4,4,15.000000
2018-04-13 01:25:06.0,1100201607150029,4,5,0.285000
2018-04-13 01:25:06.0,1100201607150029,4,20,337.000000
2018-04-13 01:35:09.0,1100201607150029,1,3,0.000000
2018-04-13 01:35:09.0,1100201607150029,1,4,15.900000
2018-04-13 01:35:09.0,1100201607150029,1,64,0.270000
2018-04-13 01:35:09.0,1100201607150029,1,66,13.800000
2018-04-13 01:35:09.0,1100201607150029,1,67,18.500000
2018-04-13 01:35:09.0,1100201607150029,2,3,0.000000
2018-04-13 01:35:09.0,1100201607150029,2,4,70.000000
2018-04-13 01:35:09.0,1100201607150029,2,64,0.040000
2018-04-13 01:35:09.0,1100201607150029,2,66,0.000000
2018-04-13 01:35:09.0,1100201607150029,2,67,0.000000
2018-04-13 01:35:09.0,1100201607150029,3,1,13.700000
2018-04-13 01:35:09.0,1100201607150029,3,2,53.000000
2018-04-13 01:35:09.0,1100201607150029,3,4,13.800000
2018-04-13 01:35:09.0,1100201607150029,3,5,0.190000
2018-04-13 01:35:09.0,1100201607150029,3,20,367.000000
2018-04-13 01:35:09.0,1100201607150029,4,1,14.000000
2018-04-13 01:35:09.0,1100201607150029,4,2,49.400000
2018-04-13 01:35:09.0,1100201607150029,4,4,14.800000
2018-04-13 01:35:09.0,1100201607150029,4,5,0.284000
2018-04-13 01:35:09.0,1100201607150029,4,20,325.000000
2018-04-13 01:45:10.0,1100201607150029,1,3,0.000000
2018-04-13 01:45:10.0,1100201607150029,1,4,15.800000
2018-04-13 01:45:10.0,1100201607150029,1,64,0.260000
2018-04-13 01:45:10.0,1100201607150029,1,66,13.800000
2018-04-13 01:45:10.0,1100201607150029,1,67,18.500000
2018-04-13 01:45:10.0,1100201607150029,2,3,1.000000
2018-04-13 01:45:10.0,1100201607150029,2,4,70.000000
2018-04-13 01:45:10.0,1100201607150029,2,64,0.040000
2018-04-13 01:45:10.0,1100201607150029,2,66,0.000000
2018-04-13 01:45:10.0,1100201607150029,2,67,0.000000
2018-04-13 01:45:10.0,1100201607150029,3,1,13.700000
2018-04-13 01:45:10.0,1100201607150029,3,2,58.600000
2018-04-13 01:45:10.0,1100201607150029,3,4,13.800000
2018-04-13 01:45:10.0,1100201607150029,3,5,0.190000
2018-04-13 01:45:10.0,1100201607150029,3,20,371.000000
2018-04-13 01:45:10.0,1100201607150029,4,1,13.900000
2018-04-13 01:45:10.0,1100201607150029,4,2,50.600000
2018-04-13 01:45:10.0,1100201607150029,4,4,14.800000
2018-04-13 01:45:10.0,1100201607150029,4,5,0.285000
2018-04-13 01:45:10.0,1100201607150029,4,20,337.000000
2018-04-13 01:55:13.0,1100201607150029,1,3,0.000000
2018-04-13 01:55:13.0,1100201607150029,1,4,15.700000
2018-04-13 01:55:13.0,1100201607150029,1,64,0.250000
2018-04-13 01:55:13.0,1100201607150029,1,66,13.700000
2018-04-13 01:55:13.0,1100201607150029,1,67,18.400000
2018-04-13 01:55:14.0,1100201607150029,2,3,0.000000
2018-04-13 01:55:14.0,1100201607150029,2,4,70.000000
2018-04-13 01:55:14.0,1100201607150029,2,64,0.040000
2018-04-13 01:55:14.0,1100201607150029,2,66,0.000000
2018-04-13 01:55:14.0,1100201607150029,2,67,0.000000
2018-04-13 01:55:14.0,1100201607150029,3,1,13.600000
2018-04-13 01:55:14.0,1100201607150029,3,2,55.700000
2018-04-13 01:55:14.0,1100201607150029,3,4,13.700000
2018-04-13 01:55:14.0,1100201607150029,3,5,0.191000
2018-04-13 01:55:14.0,1100201607150029,3,20,365.000000
2018-04-13 01:55:14.0,1100201607150029,4,1,13.800000
2018-04-13 01:55:14.0,1100201607150029,4,2,50.100000
2018-04-13 01:55:14.0,1100201607150029,4,4,14.600000
2018-04-13 01:55:14.0,1100201607150029,4,5,0.284000
2018-04-13 01:55:14.0,1100201607150029,4,20,325.000000
2018-04-13 02:05:15.0,1100201607150029,1,3,0.000000
2018-04-13 02:05:15.0,1100201607150029,1,4,15.600000
2018-04-13 02:05:15.0,1100201607150029,1,64,0.270000
2018-04-13 02:05:15.0,1100201607150029,1,66,13.700000
2018-04-13 02:05:15.0,1100201607150029,1,67,18.400000
2018-04-13 02:05:15.0,1100201607150029,2,3,0.000000
2018-04-13 02:05:15.0,1100201607150029,2,4,70.000000
2018-04-13 02:05:15.0,1100201607150029,2,64,0.040000
2018-04-13 02:05:15.0,1100201607150029,2,66,0.000000
2018-04-13 02:05:15.0,1100201607150029,2,67,0.000000
2018-04-13 02:05:15.0,1100201607150029,3,1,13.600000
2018-04-13 02:05:15.0,1100201607150029,3,2,50.800000
2018-04-13 02:05:15.0,1100201607150029,3,4,13.600000
2018-04-13 02:05:15.0,1100201607150029,3,5,0.190000
2018-04-13 02:05:15.0,1100201607150029,3,20,367.000000
2018-04-13 02:05:16.0,1100201607150029,4,1,13.900000
2018-04-13 02:05:16.0,1100201607150029,4,2,47.100000
2018-04-13 02:05:16.0,1100201607150029,4,4,14.600000
2018-04-13 02:05:16.0,1100201607150029,4,5,0.284000
2018-04-13 02:05:16.0,1100201607150029,4,20,325.000000
2018-04-13 02:15:31.0,1100201607150029,1,3,0.000000
2018-04-13 02:15:31.0,1100201607150029,1,4,15.300000
2018-04-13 02:15:31.0,1100201607150029,1,64,0.270000
2018-04-13 02:15:31.0,1100201607150029,1,66,13.700000
2018-04-13 02:15:31.0,1100201607150029,1,67,18.400000
2018-04-13 02:15:31.0,1100201607150029,2,3,0.000000
2018-04-13 02:15:31.0,1100201607150029,2,4,70.000000
2018-04-13 02:15:31.0,1100201607150029,2,64,0.040000
2018-04-13 02:15:31.0,1100201607150029,2,66,0.000000
2018-04-13 02:15:31.0,1100201607150029,2,67,0.000000
2018-04-13 02:15:31.0,1100201607150029,3,1,13.600000
2018-04-13 02:15:31.0,1100201607150029,3,2,54.100000
2018-04-13 02:15:31.0,1100201607150029,3,4,13.500000
2018-04-13 02:15:31.0,1100201607150029,3,5,0.190000
2018-04-13 02:15:31.0,1100201607150029,3,20,371.000000
2018-04-13 02:15:31.0,1100201607150029,4,1,13.900000
2018-04-13 02:15:31.0,1100201607150029,4,2,51.700000
