时间,网关,传感器,通道,值
2018-03-18 00:06:00.0,1100201607150029,4,4,12.900000
2018-03-18 00:06:00.0,1100201607150029,4,5,0.222000
2018-03-18 00:06:00.0,1100201607150029,4,20,483.000000
2018-03-18 00:08:04.0,1100201607150029,1,3,0.000000
2018-03-18 00:08:04.0,1100201607150029,1,4,13.400000
2018-03-18 00:08:04.0,1100201607150029,1,64,0.130000
2018-03-18 00:08:04.0,1100201607150029,1,66,9.300000
2018-03-18 00:08:04.0,1100201607150029,1,67,13.500000
2018-03-18 00:08:04.0,1100201607150029,2,3,0.000000
2018-03-18 00:08:04.0,1100201607150029,2,4,0.000000
2018-03-18 00:08:04.0,1100201607150029,2,64,0.000000
2018-03-18 00:08:04.0,1100201607150029,2,66,0.000000
2018-03-18 00:08:04.0,1100201607150029,2,67,0.000000
2018-03-18 00:08:04.0,1100201607150029,3,1,13.200000
2018-03-18 00:08:04.0,1100201607150029,3,2,87.500000
2018-03-18 00:08:04.0,1100201607150029,3,4,11.900000
2018-03-18 00:08:04.0,1100201607150029,3,5,0.150000
2018-03-18 00:08:04.0,1100201607150029,3,20,445.000000
2018-03-18 00:08:04.0,1100201607150029,4,1,13.300000
2018-03-18 00:08:04.0,1100201607150029,4,2,86.800000
2018-03-18 00:08:04.0,1100201607150029,4,4,12.900000
2018-03-18 00:08:04.0,1100201607150029,4,5,0.221000
2018-03-18 00:08:04.0,1100201607150029,4,20,482.000000
2018-03-18 00:10:07.0,1100201607150029,1,3,0.000000
2018-03-18 00:10:07.0,1100201607150029,1,4,15.100000
2018-03-18 00:10:07.0,1100201607150029,1,64,0.110000
2018-03-18 00:10:07.0,1100201607150029,1,66,9.400000
2018-03-18 00:10:07.0,1100201607150029,1,67,13.500000
2018-03-18 00:10:07.0,1100201607150029,2,3,0.000000
2018-03-18 00:10:07.0,1100201607150029,2,4,0.000000
2018-03-18 00:10:07.0,1100201607150029,2,64,0.000000
2018-03-18 00:10:07.0,1100201607150029,2,66,0.000000
2018-03-18 00:10:07.0,1100201607150029,2,67,0.000000
2018-03-18 00:10:07.0,1100201607150029,3,1,13.200000
2018-03-18 00:10:07.0,1100201607150029,3,2,87.500000
2018-03-18 00:10:07.0,1100201607150029,3,4,11.900000
2018-03-18 00:10:07.0,1100201607150029,3,5,0.148000
2018-03-18 00:10:07.0,1100201607150029,3,20,453.000000
2018-03-18 00:10:07.0,1100201607150029,4,1,13.200000
2018-03-18 00:10:07.0,1100201607150029,4,2,86.900000
2018-03-18 00:10:07.0,1100201607150029,4,4,12.900000
2018-03-18 00:10:07.0,1100201607150029,4,5,0.225000
2018-03-18 00:10:07.0,1100201607150029,4,20,486.000000
2018-03-18 00:12:09.0,1100201607150029,1,3,0.000000
2018-03-18 00:12:09.0,1100201607150029,1,4,15.100000
2018-03-18 00:12:09.0,1100201607150029,1,64,0.120000
2018-03-18 00:12:09.0,1100201607150029,1,66,9.400000
2018-03-18 00:12:09.0,1100201607150029,1,67,13.500000
2018-03-18 00:12:09.0,1100201607150029,2,3,0.000000
2018-03-18 00:12:09.0,1100201607150029,2,4,0.000000
2018-03-18 00:12:09.0,1100201607150029,2,64,0.000000
2018-03-18 00:12:09.0,1100201607150029,2,66,0.000000
2018-03-18 00:12:09.0,1100201607150029,2,67,0.000000
2018-03-18 00:12:09.0,1100201607150029,3,1,13.200000
2018-03-18 00:12:09.0,1100201607150029,3,2,87.400000
2018-03-18 00:12:09.0,1100201607150029,3,4,11.900000
2018-03-18 00:12:09.0,1100201607150029,3,5,0.148000
2018-03-18 00:12:09.0,1100201607150029,3,20,451.000000
2018-03-18 00:12:09.0,1100201607150029,4,1,13.300000
2018-03-18 00:12:09.0,1100201607150029,4,2,86.800000
2018-03-18 00:12:09.0,1100201607150029,4,4,12.900000
2018-03-18 00:12:09.0,1100201607150029,4,5,0.223000
2018-03-18 00:12:09.0,1100201607150029,4,20,491.000000
2018-03-18 00:14:13.0,1100201607150029,1,3,0.000000
2018-03-18 00:14:13.0,1100201607150029,1,4,14.800000
2018-03-18 00:14:13.0,1100201607150029,1,64,0.120000
2018-03-18 00:14:13.0,1100201607150029,1,66,9.100000
2018-03-18 00:14:13.0,1100201607150029,1,67,13.200000
2018-03-18 00:14:13.0,1100201607150029,2,3,0.000000
2018-03-18 00:14:13.0,1100201607150029,2,4,0.000000
2018-03-18 00:14:13.0,1100201607150029,2,64,0.000000
2018-03-18 00:14:13.0,1100201607150029,2,66,0.000000
2018-03-18 00:14:13.0,1100201607150029,2,67,0.000000
2018-03-18 00:14:13.0,1100201607150029,3,1,13.200000
2018-03-18 00:14:13.0,1100201607150029,3,2,87.400000
2018-03-18 00:14:13.0,1100201607150029,3,4,11.900000
2018-03-18 00:14:13.0,1100201607150029,3,5,0.148000
2018-03-18 00:14:13.0,1100201607150029,3,20,449.000000
2018-03-18 00:14:13.0,1100201607150029,4,1,13.400000
2018-03-18 00:14:13.0,1100201607150029,4,2,86.600000
2018-03-18 00:14:13.0,1100201607150029,4,4,12.900000
2018-03-18 00:14:13.0,1100201607150029,4,5,0.220000
2018-03-18 00:14:13.0,1100201607150029,4,20,494.000000
2018-03-18 00:16:16.0,1100201607150029,1,3,0.000000
2018-03-18 00:16:16.0,1100201607150029,1,4,15.200000
2018-03-18 00:16:16.0,1100201607150029,1,64,0.120000
2018-03-18 00:16:16.0,1100201607150029,1,66,9.400000
2018-03-18 00:16:16.0,1100201607150029,1,67,13.500000
2018-03-18 00:16:17.0,1100201607150029,2,3,0.000000
2018-03-18 00:16:17.0,1100201607150029,2,4,0.000000
2018-03-18 00:16:17.0,1100201607150029,2,64,0.000000
2018-03-18 00:16:17.0,1100201607150029,2,66,0.000000
2018-03-18 00:16:17.0,1100201607150029,2,67,0.000000
2018-03-18 00:16:17.0,1100201607150029,3,1,13.200000
2018-03-18 00:16:17.0,1100201607150029,3,2,87.400000
2018-03-18 00:16:17.0,1100201607150029,3,4,11.900000
2018-03-18 00:16:17.0,1100201607150029,3,5,0.148000
2018-03-18 00:16:17.0,1100201607150029,3,20,447.000000
2018-03-18 00:16:17.0,1100201607150029,4,1,13.200000
2018-03-18 00:16:17.0,1100201607150029,4,2,86.900000
2018-03-18 00:16:17.0,1100201607150029,4,4,12.900000
2018-03-18 00:16:17.0,1100201607150029,4,5,0.220000
2018-03-18 00:16:17.0,1100201607150029,4,20,492.000000
2018-03-18 00:18:20.0,1100201607150029,1,3,0.000000
2018-03-18 00:18:20.0,1100201607150029,1,4,15.100000
2018-03-18 00:18:20.0,1100201607150029,1,64,0.130000
2018-03-18 00:18:20.0,1100201607150029,2,3,0.000000
2018-03-18 00:18:20.0,1100201607150029,3,1,13.200000
2018-03-18 00:18:20.0,1100201607150029,3,2,87.500000
2018-03-18 00:18:20.0,1100201607150029,2,4,0.000000
2018-03-18 00:18:20.0,1100201607150029,3,4,11.900000
2018-03-18 00:18:20.0,1100201607150029,1,66,9.300000
2018-03-18 00:18:20.0,1100201607150029,2,64,0.000000
2018-03-18 00:18:20.0,1100201607150029,3,5,0.150000
2018-03-18 00:18:20.0,1100201607150029,2,66,0.000000
2018-03-18 00:18:20.0,1100201607150029,3,20,449.000000
2018-03-18 00:18:20.0,1100201607150029,2,67,0.000000
2018-03-18 00:18:20.0,1100201607150029,1,67,13.500000
2018-03-18 00:18:20.0,1100201607150029,4,1,13.300000
2018-03-18 00:18:20.0,1100201607150029,4,2,86.800000
2018-03-18 00:18:20.0,1100201607150029,4,4,12.800000
2018-03-18 00:18:20.0,1100201607150029,4,5,0.224000
2018-03-18 00:18:20.0,1100201607150029,4,20,495.000000
2018-03-18 00:20:24.0,1100201607150029,1,3,0.000000
2018-03-18 00:20:24.0,1100201607150029,1,4,15.100000
2018-03-18 00:20:24.0,1100201607150029,1,64,0.130000
2018-03-18 00:20:24.0,1100201607150029,1,66,9.200000
2018-03-18 00:20:24.0,1100201607150029,1,67,13.300000
2018-03-18 00:20:24.0,1100201607150029,2,3,0.000000
2018-03-18 00:20:24.0,1100201607150029,2,4,0.000000
2018-03-18 00:20:24.0,1100201607150029,2,64,0.000000
2018-03-18 00:20:24.0,1100201607150029,2,66,0.000000
2018-03-18 00:20:24.0,1100201607150029,2,67,0.000000
2018-03-18 00:20:24.0,1100201607150029,3,1,13.200000
2018-03-18 00:20:24.0,1100201607150029,3,2,87.600000
2018-03-18 00:20:24.0,1100201607150029,3,4,11.900000
2018-03-18 00:20:24.0,1100201607150029,3,5,0.148000
2018-03-18 00:20:24.0,1100201607150029,3,20,449.000000
2018-03-18 00:20:24.0,1100201607150029,4,1,13.300000
2018-03-18 00:20:24.0,1100201607150029,4,2,86.800000
2018-03-18 00:20:24.0,1100201607150029,4,4,12.800000
2018-03-18 00:20:24.0,1100201607150029,4,5,0.220000
2018-03-18 00:20:24.0,1100201607150029,4,20,496.000000
2018-03-18 00:22:27.0,1100201607150029,1,3,0.000000
2018-03-18 00:22:27.0,1100201607150029,1,4,15.100000
2018-03-18 00:22:27.0,1100201607150029,1,64,0.120000
2018-03-18 00:22:27.0,1100201607150029,1,66,9.300000
2018-03-18 00:22:27.0,1100201607150029,1,67,13.500000
2018-03-18 00:22:27.0,1100201607150029,2,3,0.000000
2018-03-18 00:22:27.0,1100201607150029,2,4,0.000000
2018-03-18 00:22:27.0,1100201607150029,2,64,0.000000
2018-03-18 00:22:27.0,1100201607150029,2,66,0.000000
2018-03-18 00:22:27.0,1100201607150029,2,67,0.000000
2018-03-18 00:22:27.0,1100201607150029,3,1,13.200000
2018-03-18 00:22:27.0,1100201607150029,3,2,87.600000
2018-03-18 00:22:27.0,1100201607150029,3,4,11.900000
2018-03-18 00:22:27.0,1100201607150029,3,5,0.150000
2018-03-18 00:22:27.0,1100201607150029,3,20,453.000000
2018-03-18 00:22:27.0,1100201607150029,4,1,13.200000
2018-03-18 00:22:27.0,1100201607150029,4,2,87.000000
2018-03-18 00:22:27.0,1100201607150029,4,4,12.800000
2018-03-18 00:22:27.0,1100201607150029,4,5,0.222000
2018-03-18 00:22:27.0,1100201607150029,4,20,491.000000
2018-03-18 00:24:27.0,1100201607150029,1,3,0.000000
2018-03-18 00:24:27.0,1100201607150029,1,4,15.100000
2018-03-18 00:24:27.0,1100201607150029,1,64,0.120000
2018-03-18 00:24:27.0,1100201607150029,1,66,9.300000
2018-03-18 00:24:27.0,1100201607150029,1,67,13.400000
2018-03-18 00:24:27.0,1100201607150029,2,3,0.000000
2018-03-18 00:24:27.0,1100201607150029,2,4,0.000000
2018-03-18 00:24:27.0,1100201607150029,2,64,0.000000
2018-03-18 00:24:27.0,1100201607150029,2,66,0.000000
2018-03-18 00:24:27.0,1100201607150029,2,67,0.000000
2018-03-18 00:24:28.0,1100201607150029,3,1,13.200000
2018-03-18 00:24:28.0,1100201607150029,3,2,87.700000
2018-03-18 00:24:28.0,1100201607150029,3,4,11.900000
2018-03-18 00:24:28.0,1100201607150029,3,5,0.149000
2018-03-18 00:24:28.0,1100201607150029,3,20,454.000000
2018-03-18 00:24:28.0,1100201607150029,4,1,13.300000
2018-03-18 00:24:28.0,1100201607150029,4,2,87.000000
2018-03-18 00:24:28.0,1100201607150029,4,4,12.900000
2018-03-18 00:24:28.0,1100201607150029,4,5,0.223000
2018-03-18 00:24:28.0,1100201607150029,4,20,493.000000
2018-03-18 00:26:31.0,1100201607150029,1,3,0.000000
2018-03-18 00:26:31.0,1100201607150029,1,4,15.100000
2018-03-18 00:26:31.0,1100201607150029,1,64,0.130000
2018-03-18 00:26:31.0,1100201607150029,1,66,9.400000
2018-03-18 00:26:31.0,1100201607150029,1,67,13.500000
2018-03-18 00:26:31.0,1100201607150029,2,3,0.000000
2018-03-18 00:26:31.0,1100201607150029,2,4,0.000000
2018-03-18 00:26:31.0,1100201607150029,2,64,0.000000
2018-03-18 00:26:31.0,1100201607150029,2,66,0.000000
2018-03-18 00:26:31.0,1100201607150029,2,67,0.000000
2018-03-18 00:26:32.0,1100201607150029,3,1,13.100000
2018-03-18 00:26:32.0,1100201607150029,3,2,87.600000
2018-03-18 00:26:32.0,1100201607150029,3,4,11.900000
2018-03-18 00:26:32.0,1100201607150029,3,5,0.150000
2018-03-18 00:26:32.0,1100201607150029,3,20,452.000000
2018-03-18 00:26:32.0,1100201607150029,4,1,13.200000
2018-03-18 00:26:32.0,1100201607150029,4,2,87.300000
2018-03-18 00:26:32.0,1100201607150029,4,4,12.800000
2018-03-18 00:26:32.0,1100201607150029,4,5,0.220000
2018-03-18 00:26:32.0,1100201607150029,4,20,498.000000
2018-03-18 00:28:35.0,1100201607150029,1,3,0.000000
2018-03-18 00:28:35.0,1100201607150029,1,4,15.000000
2018-03-18 00:28:35.0,1100201607150029,1,64,0.130000
2018-03-18 00:28:35.0,1100201607150029,1,66,9.400000
2018-03-18 00:28:35.0,1100201607150029,1,67,13.500000
2018-03-18 00:28:35.0,1100201607150029,2,3,0.000000
2018-03-18 00:28:35.0,1100201607150029,2,4,0.000000
2018-03-18 00:28:35.0,1100201607150029,2,64,0.000000
2018-03-18 00:28:35.0,1100201607150029,2,66,0.000000
2018-03-18 00:28:35.0,1100201607150029,2,67,0.000000
2018-03-18 00:28:35.0,1100201607150029,3,1,13.200000
2018-03-18 00:28:35.0,1100201607150029,3,2,87.600000
2018-03-18 00:28:35.0,1100201607150029,3,4,11.900000
2018-03-18 00:28:35.0,1100201607150029,3,5,0.148000
2018-03-18 00:28:35.0,1100201607150029,3,20,454.000000
2018-03-18 00:28:35.0,1100201607150029,4,1,13.300000
2018-03-18 00:28:35.0,1100201607150029,4,2,87.100000
2018-03-18 00:28:35.0,1100201607150029,4,4,12.800000
2018-03-18 00:28:35.0,1100201607150029,4,5,0.220000
2018-03-18 00:28:35.0,1100201607150029,4,20,494.000000
2018-03-18 00:30:38.0,1100201607150029,1,3,0.000000
2018-03-18 00:30:38.0,1100201607150029,1,4,15.100000
2018-03-18 00:30:38.0,1100201607150029,1,64,0.130000
2018-03-18 00:30:38.0,1100201607150029,1,66,9.300000
2018-03-18 00:30:38.0,1100201607150029,1,67,13.400000
2018-03-18 00:30:38.0,1100201607150029,2,3,0.000000
2018-03-18 00:30:38.0,1100201607150029,2,4,0.000000
2018-03-18 00:30:38.0,1100201607150029,2,64,0.000000
2018-03-18 00:30:38.0,1100201607150029,2,66,0.000000
2018-03-18 00:30:38.0,1100201607150029,2,67,0.000000
2018-03-18 00:30:38.0,1100201607150029,3,1,13.200000
2018-03-18 00:30:38.0,1100201607150029,3,2,87.500000
2018-03-18 00:30:38.0,1100201607150029,3,4,11.900000
2018-03-18 00:30:38.0,1100201607150029,3,5,0.150000
2018-03-18 00:30:38.0,1100201607150029,3,20,454.000000
2018-03-18 00:30:39.0,1100201607150029,4,1,13.300000
2018-03-18 00:30:39.0,1100201607150029,4,2,87.100000
2018-03-18 00:30:39.0,1100201607150029,4,4,12.800000
2018-03-18 00:30:39.0,1100201607150029,4,5,0.225000
2018-03-18 00:30:39.0,1100201607150029,4,20,496.000000
2018-03-18 00:32:42.0,1100201607150029,1,3,0.000000
2018-03-18 00:32:42.0,1100201607150029,1,4,15.100000
2018-03-18 00:32:42.0,1100201607150029,1,64,0.120000
2018-03-18 00:32:42.0,1100201607150029,1,66,9.300000
2018-03-18 00:32:42.0,1100201607150029,1,67,13.500000
2018-03-18 00:32:42.0,1100201607150029,2,3,0.000000
2018-03-18 00:32:42.0,1100201607150029,2,4,0.000000
2018-03-18 00:32:42.0,1100201607150029,2,64,0.000000
2018-03-18 00:32:42.0,1100201607150029,2,66,0.000000
2018-03-18 00:32:42.0,1100201607150029,2,67,0.000000
2018-03-18 00:32:42.0,1100201607150029,3,1,13.200000
2018-03-18 00:32:42.0,1100201607150029,3,2,87.600000
2018-03-18 00:32:42.0,1100201607150029,3,4,11.900000
2018-03-18 00:32:42.0,1100201607150029,3,5,0.149000
2018-03-18 00:32:42.0,1100201607150029,3,20,452.000000
2018-03-18 00:32:42.0,1100201607150029,4,1,13.200000
2018-03-18 00:32:42.0,1100201607150029,4,2,86.900000
2018-03-18 00:32:42.0,1100201607150029,4,4,12.800000
2018-03-18 00:32:42.0,1100201607150029,4,5,0.222000
2018-03-18 00:32:42.0,1100201607150029,4,20,489.000000
2018-03-18 00:34:42.0,1100201607150029,1,3,0.000000
2018-03-18 00:34:42.0,1100201607150029,1,4,14.100000
2018-03-18 00:34:42.0,1100201607150029,1,64,0.130000
2018-03-18 00:34:42.0,1100201607150029,1,66,9.300000
2018-03-18 00:34:42.0,1100201607150029,1,67,13.400000
2018-03-18 00:34:42.0,1100201607150029,2,3,0.000000
2018-03-18 00:34:42.0,1100201607150029,2,4,0.000000
2018-03-18 00:34:42.0,1100201607150029,2,64,0.000000
2018-03-18 00:34:42.0,1100201607150029,2,66,0.000000
2018-03-18 00:34:42.0,1100201607150029,2,67,0.000000
2018-03-18 00:34:42.0,1100201607150029,3,1,13.200000
2018-03-18 00:34:42.0,1100201607150029,3,2,87.400000
2018-03-18 00:34:42.0,1100201607150029,3,4,11.900000
2018-03-18 00:34:42.0,1100201607150029,3,5,0.150000
2018-03-18 00:34:42.0,1100201607150029,3,20,450.000000
2018-03-18 00:34:43.0,1100201607150029,4,1,13.300000
2018-03-18 00:34:43.0,1100201607150029,4,2,86.900000
2018-03-18 00:34:43.0,1100201607150029,4,4,12.800000
2018-03-18 00:34:43.0,1100201607150029,4,5,0.225000
2018-03-18 00:34:43.0,1100201607150029,4,20,489.000000
2018-03-18 00:36:45.0,1100201607150029,1,3,0.000000
2018-03-18 00:36:45.0,1100201607150029,1,4,15.100000
2018-03-18 00:36:45.0,1100201607150029,1,64,0.130000
2018-03-18 00:36:45.0,1100201607150029,1,66,9.300000
2018-03-18 00:36:45.0,1100201607150029,1,67,13.500000
2018-03-18 00:36:45.0,1100201607150029,2,3,0.000000
2018-03-18 00:36:45.0,1100201607150029,2,4,0.000000
2018-03-18 00:36:45.0,1100201607150029,2,64,0.000000
2018-03-18 00:36:45.0,1100201607150029,2,66,0.000000
2018-03-18 00:36:45.0,1100201607150029,2,67,0.000000
2018-03-18 00:36:46.0,1100201607150029,3,1,13.200000
2018-03-18 00:36:46.0,1100201607150029,3,2,87.500000
2018-03-18 00:36:46.0,1100201607150029,3,4,11.900000
2018-03-18 00:36:46.0,1100201607150029,3,5,0.148000
2018-03-18 00:36:46.0,1100201607150029,3,20,450.000000
2018-03-18 00:36:46.0,1100201607150029,4,1,13.200000
2018-03-18 00:36:46.0,1100201607150029,4,2,86.700000
2018-03-18 00:36:46.0,1100201607150029,4,4,12.800000
2018-03-18 00:36:46.0,1100201607150029,4,5,0.220000
2018-03-18 00:36:46.0,1100201607150029,4,20,492.000000
2018-03-18 00:38:49.0,1100201607150029,1,3,0.000000
2018-03-18 00:38:49.0,1100201607150029,1,4,15.000000
2018-03-18 00:38:49.0,1100201607150029,1,64,0.130000
2018-03-18 00:38:49.0,1100201607150029,1,66,9.200000
2018-03-18 00:38:49.0,1100201607150029,1,67,13.300000
2018-03-18 00:38:49.0,1100201607150029,2,3,0.000000
2018-03-18 00:38:49.0,1100201607150029,2,4,0.000000
2018-03-18 00:38:49.0,1100201607150029,2,64,0.000000
2018-03-18 00:38:49.0,1100201607150029,2,66,0.000000
2018-03-18 00:38:49.0,1100201607150029,2,67,0.000000
2018-03-18 00:38:49.0,1100201607150029,3,1,13.200000
2018-03-18 00:38:49.0,1100201607150029,3,2,87.500000
2018-03-18 00:38:49.0,1100201607150029,3,4,11.900000
2018-03-18 00:38:49.0,1100201607150029,3,5,0.150000
2018-03-18 00:38:49.0,1100201607150029,3,20,448.000000
2018-03-18 00:38:49.0,1100201607150029,4,1,13.300000
2018-03-18 00:38:49.0,1100201607150029,4,2,86.700000
2018-03-18 00:38:49.0,1100201607150029,4,4,12.800000
2018-03-18 00:38:49.0,1100201607150029,4,5,0.225000
2018-03-18 00:38:49.0,1100201607150029,4,20,499.000000
2018-03-18 00:40:53.0,1100201607150029,1,3,0.000000
2018-03-18 00:40:53.0,1100201607150029,1,4,14.400000
2018-03-18 00:40:53.0,1100201607150029,1,64,0.120000
2018-03-18 00:40:53.0,1100201607150029,1,66,9.300000
2018-03-18 00:40:53.0,1100201607150029,1,67,13.500000
2018-03-18 00:40:53.0,1100201607150029,2,3,0.000000
2018-03-18 00:40:53.0,1100201607150029,2,4,0.000000
2018-03-18 00:40:53.0,1100201607150029,2,64,0.000000
2018-03-18 00:40:53.0,1100201607150029,2,66,0.000000
2018-03-18 00:40:53.0,1100201607150029,2,67,0.000000
2018-03-18 00:40:53.0,1100201607150029,3,1,13.200000
2018-03-18 00:40:53.0,1100201607150029,3,2,87.600000
2018-03-18 00:40:53.0,1100201607150029,3,4,11.800000
2018-03-18 00:40:53.0,1100201607150029,3,5,0.148000
2018-03-18 00:40:53.0,1100201607150029,3,20,443.000000
2018-03-18 00:40:53.0,1100201607150029,4,1,13.300000
2018-03-18 00:40:53.0,1100201607150029,4,2,86.800000
2018-03-18 00:40:53.0,1100201607150029,4,4,12.800000
2018-03-18 00:40:53.0,1100201607150029,4,5,0.221000
2018-03-18 00:40:53.0,1100201607150029,4,20,490.000000
2018-03-18 00:42:57.0,1100201607150029,1,3,0.000000
2018-03-18 00:42:57.0,1100201607150029,1,4,13.600000
2018-03-18 00:42:57.0,1100201607150029,1,64,0.120000
2018-03-18 00:42:57.0,1100201607150029,1,66,9.300000
2018-03-18 00:42:57.0,1100201607150029,1,67,13.400000
2018-03-18 00:42:57.0,1100201607150029,2,3,0.000000
2018-03-18 00:42:57.0,1100201607150029,2,4,0.000000
2018-03-18 00:42:57.0,1100201607150029,2,64,0.000000
2018-03-18 00:42:57.0,1100201607150029,2,66,0.000000
2018-03-18 00:42:57.0,1100201607150029,2,67,0.000000
2018-03-18 00:42:57.0,1100201607150029,3,1,13.100000
2018-03-18 00:42:57.0,1100201607150029,3,2,87.500000
2018-03-18 00:42:57.0,1100201607150029,3,4,11.800000
2018-03-18 00:42:57.0,1100201607150029,3,5,0.148000
2018-03-18 00:42:57.0,1100201607150029,3,20,445.000000
2018-03-18 00:42:57.0,1100201607150029,4,1,13.300000
2018-03-18 00:42:57.0,1100201607150029,4,2,86.800000
2018-03-18 00:42:57.0,1100201607150029,4,4,12.800000
2018-03-18 00:42:57.0,1100201607150029,4,5,0.221000
2018-03-18 00:42:57.0,1100201607150029,4,20,491.000000
2018-03-18 00:45:00.0,1100201607150029,1,3,0.000000
2018-03-18 00:45:00.0,1100201607150029,1,4,15.100000
2018-03-18 00:45:00.0,1100201607150029,1,64,0.120000
2018-03-18 00:45:00.0,1100201607150029,1,66,9.400000
2018-03-18 00:45:00.0,1100201607150029,1,67,13.500000
2018-03-18 00:45:00.0,1100201607150029,2,3,0.000000
2018-03-18 00:45:00.0,1100201607150029,2,4,0.000000
2018-03-18 00:45:00.0,1100201607150029,2,64,0.000000
2018-03-18 00:45:00.0,1100201607150029,2,66,0.000000
2018-03-18 00:45:00.0,1100201607150029,2,67,0.000000
2018-03-18 00:45:00.0,1100201607150029,3,1,13.100000
2018-03-18 00:45:00.0,1100201607150029,3,2,87.500000
2018-03-18 00:45:00.0,1100201607150029,3,4,11.800000
2018-03-18 00:45:00.0,1100201607150029,3,5,0.148000
2018-03-18 00:45:00.0,1100201607150029,3,20,449.000000
2018-03-18 00:45:00.0,1100201607150029,4,1,13.100000
2018-03-18 00:45:00.0,1100201607150029,4,2,87.000000
2018-03-18 00:45:00.0,1100201607150029,4,4,12.800000
2018-03-18 00:45:00.0,1100201607150029,4,5,0.220000
2018-03-18 00:45:00.0,1100201607150029,4,20,490.000000
2018-03-18 00:47:03.0,1100201607150029,1,3,0.000000
2018-03-18 00:47:03.0,1100201607150029,1,4,15.100000
2018-03-18 00:47:03.0,1100201607150029,1,64,0.120000
2018-03-18 00:47:03.0,1100201607150029,1,66,9.300000
2018-03-18 00:47:03.0,1100201607150029,1,67,13.500000
2018-03-18 00:47:03.0,1100201607150029,2,3,0.000000
2018-03-18 00:47:03.0,1100201607150029,2,4,0.000000
2018-03-18 00:47:03.0,1100201607150029,2,64,0.000000
2018-03-18 00:47:03.0,1100201607150029,2,66,0.000000
2018-03-18 00:47:03.0,1100201607150029,2,67,0.000000
