时间,网关,传感器,通道,值
2018-04-25 00:02:55.0,1100201607150029,3,4,17.100000
2018-04-25 00:02:55.0,1100201607150029,3,5,0.409000
2018-04-25 00:02:55.0,1100201607150029,3,20,361.000000
2018-04-25 00:02:55.0,1100201607150029,4,1,14.500000
2018-04-25 00:02:55.0,1100201607150029,4,2,77.000000
2018-04-25 00:02:55.0,1100201607150029,4,4,18.800000
2018-04-25 00:02:55.0,1100201607150029,4,5,0.460000
2018-04-25 00:02:55.0,1100201607150029,4,20,362.000000
2018-04-25 00:04:58.0,1100201607150029,1,3,0.000000
2018-04-25 00:04:58.0,1100201607150029,1,4,19.200000
2018-04-25 00:04:58.0,1100201607150029,1,64,0.240000
2018-04-25 00:04:58.0,1100201607150029,1,66,15.300000
2018-04-25 00:04:58.0,1100201607150029,1,67,20.300000
2018-04-25 00:04:58.0,1100201607150029,2,3,0.000000
2018-04-25 00:04:58.0,1100201607150029,2,4,70.000000
2018-04-25 00:04:58.0,1100201607150029,2,64,0.230000
2018-04-25 00:04:58.0,1100201607150029,2,66,0.000000
2018-04-25 00:04:58.0,1100201607150029,2,67,0.000000
2018-04-25 00:04:59.0,1100201607150029,3,1,14.500000
2018-04-25 00:04:59.0,1100201607150029,3,2,77.800000
2018-04-25 00:04:59.0,1100201607150029,3,4,17.100000
2018-04-25 00:04:59.0,1100201607150029,3,5,0.410000
2018-04-25 00:04:59.0,1100201607150029,3,20,361.000000
2018-04-25 00:04:59.0,1100201607150029,4,1,14.500000
2018-04-25 00:04:59.0,1100201607150029,4,2,76.700000
2018-04-25 00:04:59.0,1100201607150029,4,4,18.700000
2018-04-25 00:04:59.0,1100201607150029,4,5,0.461000
2018-04-25 00:04:59.0,1100201607150029,4,20,355.000000
2018-04-25 00:07:01.0,1100201607150029,1,3,0.000000
2018-04-25 00:07:01.0,1100201607150029,1,4,19.200000
2018-04-25 00:07:01.0,1100201607150029,1,64,0.260000
2018-04-25 00:07:01.0,1100201607150029,1,66,15.300000
2018-04-25 00:07:01.0,1100201607150029,1,67,20.300000
2018-04-25 00:07:01.0,1100201607150029,2,3,0.000000
2018-04-25 00:07:01.0,1100201607150029,2,4,70.000000
2018-04-25 00:07:01.0,1100201607150029,2,64,0.230000
2018-04-25 00:07:01.0,1100201607150029,2,66,0.000000
2018-04-25 00:07:01.0,1100201607150029,2,67,0.000000
2018-04-25 00:07:01.0,1100201607150029,3,1,14.500000
2018-04-25 00:07:01.0,1100201607150029,3,2,77.800000
2018-04-25 00:07:01.0,1100201607150029,3,4,17.100000
2018-04-25 00:07:01.0,1100201607150029,3,5,0.412000
2018-04-25 00:07:01.0,1100201607150029,3,20,358.000000
2018-04-25 00:07:02.0,1100201607150029,4,1,14.500000
2018-04-25 00:07:02.0,1100201607150029,4,2,77.100000
2018-04-25 00:07:02.0,1100201607150029,4,4,18.700000
2018-04-25 00:07:02.0,1100201607150029,4,5,0.459000
2018-04-25 00:07:02.0,1100201607150029,4,20,360.000000
2018-04-25 00:09:05.0,1100201607150029,1,3,0.000000
2018-04-25 00:09:05.0,1100201607150029,1,4,19.200000
2018-04-25 00:09:05.0,1100201607150029,1,64,0.230000
2018-04-25 00:09:05.0,1100201607150029,1,66,15.300000
2018-04-25 00:09:05.0,1100201607150029,1,67,20.200000
2018-04-25 00:09:06.0,1100201607150029,2,3,0.000000
2018-04-25 00:09:06.0,1100201607150029,2,4,70.000000
2018-04-25 00:09:06.0,1100201607150029,2,64,0.230000
2018-04-25 00:09:06.0,1100201607150029,2,66,0.000000
2018-04-25 00:09:06.0,1100201607150029,2,67,0.000000
2018-04-25 00:09:06.0,1100201607150029,3,1,14.500000
2018-04-25 00:09:06.0,1100201607150029,3,2,78.400000
2018-04-25 00:09:06.0,1100201607150029,3,4,17.000000
2018-04-25 00:09:06.0,1100201607150029,3,5,0.411000
2018-04-25 00:09:06.0,1100201607150029,3,20,356.000000
2018-04-25 00:09:06.0,1100201607150029,4,1,14.500000
2018-04-25 00:09:06.0,1100201607150029,4,2,77.300000
2018-04-25 00:09:06.0,1100201607150029,4,4,18.600000
2018-04-25 00:09:06.0,1100201607150029,4,5,0.460000
2018-04-25 00:09:06.0,1100201607150029,4,20,368.000000
2018-04-25 00:11:09.0,1100201607150029,1,3,0.000000
2018-04-25 00:11:09.0,1100201607150029,1,4,19.200000
2018-04-25 00:11:09.0,1100201607150029,1,64,0.230000
2018-04-25 00:11:09.0,1100201607150029,1,66,15.300000
2018-04-25 00:11:09.0,1100201607150029,1,67,20.300000
2018-04-25 00:11:10.0,1100201607150029,2,3,0.000000
2018-04-25 00:11:10.0,1100201607150029,2,4,70.000000
2018-04-25 00:11:10.0,1100201607150029,2,64,0.230000
2018-04-25 00:11:10.0,1100201607150029,2,66,0.000000
2018-04-25 00:11:10.0,1100201607150029,2,67,0.000000
2018-04-25 00:11:10.0,1100201607150029,3,1,14.400000
2018-04-25 00:11:10.0,1100201607150029,3,2,78.900000
2018-04-25 00:11:10.0,1100201607150029,3,4,17.000000
2018-04-25 00:11:10.0,1100201607150029,3,5,0.412000
2018-04-25 00:11:10.0,1100201607150029,3,20,358.000000
2018-04-25 00:11:10.0,1100201607150029,4,1,14.500000
2018-04-25 00:11:10.0,1100201607150029,4,2,77.500000
2018-04-25 00:11:10.0,1100201607150029,4,4,18.600000
2018-04-25 00:11:10.0,1100201607150029,4,5,0.460000
2018-04-25 00:11:10.0,1100201607150029,4,20,360.000000
2018-04-25 00:13:14.0,1100201607150029,1,3,0.000000
2018-04-25 00:13:14.0,1100201607150029,1,4,19.000000
2018-04-25 00:13:14.0,1100201607150029,1,64,0.240000
2018-04-25 00:13:14.0,1100201607150029,1,66,15.300000
2018-04-25 00:13:14.0,1100201607150029,1,67,20.300000
2018-04-25 00:13:14.0,1100201607150029,2,3,0.000000
2018-04-25 00:13:14.0,1100201607150029,2,4,70.000000
2018-04-25 00:13:14.0,1100201607150029,2,64,0.230000
2018-04-25 00:13:14.0,1100201607150029,2,66,0.000000
2018-04-25 00:13:14.0,1100201607150029,2,67,0.000000
2018-04-25 00:13:14.0,1100201607150029,3,1,14.400000
2018-04-25 00:13:14.0,1100201607150029,3,2,78.400000
2018-04-25 00:13:14.0,1100201607150029,3,4,17.000000
2018-04-25 00:13:14.0,1100201607150029,3,5,0.409000
2018-04-25 00:13:14.0,1100201607150029,3,20,352.000000
2018-04-25 00:13:14.0,1100201607150029,4,1,14.500000
2018-04-25 00:13:14.0,1100201607150029,4,2,77.700000
2018-04-25 00:13:14.0,1100201607150029,4,4,18.600000
2018-04-25 00:13:14.0,1100201607150029,4,5,0.461000
2018-04-25 00:13:14.0,1100201607150029,4,20,355.000000
2018-04-25 00:15:17.0,1100201607150029,1,3,0.000000
2018-04-25 00:15:17.0,1100201607150029,1,4,19.100000
2018-04-25 00:15:17.0,1100201607150029,1,64,0.260000
2018-04-25 00:15:17.0,1100201607150029,1,66,15.300000
2018-04-25 00:15:17.0,1100201607150029,1,67,20.300000
2018-04-25 00:15:17.0,1100201607150029,2,3,0.000000
2018-04-25 00:15:17.0,1100201607150029,2,4,70.000000
2018-04-25 00:15:17.0,1100201607150029,2,64,0.230000
2018-04-25 00:15:17.0,1100201607150029,2,66,0.000000
2018-04-25 00:15:17.0,1100201607150029,2,67,0.000000
2018-04-25 00:15:17.0,1100201607150029,3,1,14.400000
2018-04-25 00:15:17.0,1100201607150029,3,2,78.900000
2018-04-25 00:15:17.0,1100201607150029,3,4,17.000000
2018-04-25 00:15:17.0,1100201607150029,3,5,0.409000
2018-04-25 00:15:17.0,1100201607150029,3,20,354.000000
2018-04-25 00:15:17.0,1100201607150029,4,1,14.400000
2018-04-25 00:15:17.0,1100201607150029,4,2,77.800000
2018-04-25 00:15:17.0,1100201607150029,4,4,18.600000
2018-04-25 00:15:17.0,1100201607150029,4,5,0.460000
2018-04-25 00:15:17.0,1100201607150029,4,20,356.000000
2018-04-25 00:17:20.0,1100201607150029,1,3,2.000000
2018-04-25 00:17:20.0,1100201607150029,1,4,19.000000
2018-04-25 00:17:20.0,1100201607150029,1,64,0.240000
2018-04-25 00:17:20.0,1100201607150029,1,66,15.300000
2018-04-25 00:17:20.0,1100201607150029,1,67,20.300000
2018-04-25 00:17:20.0,1100201607150029,2,3,0.000000
2018-04-25 00:17:20.0,1100201607150029,2,4,70.000000
2018-04-25 00:17:20.0,1100201607150029,2,64,0.230000
2018-04-25 00:17:20.0,1100201607150029,2,66,0.000000
2018-04-25 00:17:20.0,1100201607150029,2,67,0.000000
2018-04-25 00:17:21.0,1100201607150029,3,1,14.400000
2018-04-25 00:17:21.0,1100201607150029,3,2,78.400000
2018-04-25 00:17:21.0,1100201607150029,3,4,17.000000
2018-04-25 00:17:21.0,1100201607150029,3,5,0.412000
2018-04-25 00:17:21.0,1100201607150029,3,20,357.000000
2018-04-25 00:17:21.0,1100201607150029,4,1,14.400000
2018-04-25 00:17:21.0,1100201607150029,4,2,78.000000
2018-04-25 00:17:21.0,1100201607150029,4,4,18.600000
2018-04-25 00:17:21.0,1100201607150029,4,5,0.461000
2018-04-25 00:17:21.0,1100201607150029,4,20,360.000000
2018-04-25 00:19:24.0,1100201607150029,1,3,0.000000
2018-04-25 00:19:24.0,1100201607150029,1,4,18.800000
2018-04-25 00:19:24.0,1100201607150029,1,64,0.260000
2018-04-25 00:19:24.0,1100201607150029,1,66,15.300000
2018-04-25 00:19:24.0,1100201607150029,1,67,20.300000
2018-04-25 00:19:25.0,1100201607150029,2,3,0.000000
2018-04-25 00:19:25.0,1100201607150029,2,4,70.000000
2018-04-25 00:19:25.0,1100201607150029,2,64,0.230000
2018-04-25 00:19:25.0,1100201607150029,2,66,0.000000
2018-04-25 00:19:25.0,1100201607150029,2,67,0.000000
2018-04-25 00:19:25.0,1100201607150029,3,1,14.400000
2018-04-25 00:19:25.0,1100201607150029,3,2,78.600000
2018-04-25 00:19:25.0,1100201607150029,3,4,16.900000
2018-04-25 00:19:25.0,1100201607150029,3,5,0.410000
2018-04-25 00:19:25.0,1100201607150029,3,20,358.000000
2018-04-25 00:19:25.0,1100201607150029,4,1,14.400000
2018-04-25 00:19:25.0,1100201607150029,4,2,78.200000
2018-04-25 00:19:25.0,1100201607150029,4,4,18.500000
2018-04-25 00:19:25.0,1100201607150029,4,5,0.460000
2018-04-25 00:19:25.0,1100201607150029,4,20,361.000000
2018-04-25 00:21:28.0,1100201607150029,1,3,0.000000
2018-04-25 00:21:28.0,1100201607150029,1,4,19.000000
2018-04-25 00:21:28.0,1100201607150029,1,64,0.230000
2018-04-25 00:21:28.0,1100201607150029,1,66,15.300000
2018-04-25 00:21:28.0,1100201607150029,1,67,20.300000
2018-04-25 00:21:28.0,1100201607150029,2,3,0.000000
2018-04-25 00:21:28.0,1100201607150029,2,4,70.000000
2018-04-25 00:21:28.0,1100201607150029,2,64,0.230000
2018-04-25 00:21:28.0,1100201607150029,2,66,0.000000
2018-04-25 00:21:28.0,1100201607150029,2,67,0.000000
2018-04-25 00:21:29.0,1100201607150029,3,1,14.400000
2018-04-25 00:21:29.0,1100201607150029,3,2,78.800000
2018-04-25 00:21:29.0,1100201607150029,3,4,16.900000
2018-04-25 00:21:29.0,1100201607150029,3,5,0.411000
2018-04-25 00:21:29.0,1100201607150029,3,20,357.000000
2018-04-25 00:21:29.0,1100201607150029,4,1,14.400000
2018-04-25 00:21:29.0,1100201607150029,4,2,78.100000
2018-04-25 00:21:29.0,1100201607150029,4,4,18.500000
2018-04-25 00:21:29.0,1100201607150029,4,5,0.460000
2018-04-25 00:21:29.0,1100201607150029,4,20,364.000000
2018-04-25 00:23:31.0,1100201607150029,1,3,0.000000
2018-04-25 00:23:31.0,1100201607150029,1,4,19.000000
2018-04-25 00:23:31.0,1100201607150029,1,64,0.230000
2018-04-25 00:23:31.0,1100201607150029,1,66,15.300000
2018-04-25 00:23:31.0,1100201607150029,1,67,20.300000
2018-04-25 00:23:31.0,1100201607150029,2,3,0.000000
2018-04-25 00:23:31.0,1100201607150029,2,4,70.000000
2018-04-25 00:23:31.0,1100201607150029,2,64,0.230000
2018-04-25 00:23:31.0,1100201607150029,2,66,0.000000
2018-04-25 00:23:31.0,1100201607150029,2,67,0.000000
2018-04-25 00:23:32.0,1100201607150029,3,1,14.300000
2018-04-25 00:23:32.0,1100201607150029,3,2,78.900000
2018-04-25 00:23:32.0,1100201607150029,3,4,16.800000
2018-04-25 00:23:32.0,1100201607150029,3,5,0.410000
2018-04-25 00:23:32.0,1100201607150029,3,20,357.000000
2018-04-25 00:23:32.0,1100201607150029,4,1,14.300000
2018-04-25 00:23:32.0,1100201607150029,4,2,78.300000
2018-04-25 00:23:32.0,1100201607150029,4,4,18.500000
2018-04-25 00:23:32.0,1100201607150029,4,5,0.460000
2018-04-25 00:23:32.0,1100201607150029,4,20,363.000000
2018-04-25 00:25:35.0,1100201607150029,1,3,0.000000
2018-04-25 00:25:35.0,1100201607150029,1,4,18.900000
2018-04-25 00:25:35.0,1100201607150029,1,64,0.230000
2018-04-25 00:25:35.0,1100201607150029,1,66,15.300000
2018-04-25 00:25:35.0,1100201607150029,1,67,20.200000
2018-04-25 00:25:35.0,1100201607150029,2,3,0.000000
2018-04-25 00:25:35.0,1100201607150029,2,4,70.000000
2018-04-25 00:25:35.0,1100201607150029,2,64,0.230000
2018-04-25 00:25:35.0,1100201607150029,2,66,0.000000
2018-04-25 00:25:35.0,1100201607150029,2,67,0.000000
2018-04-25 00:25:35.0,1100201607150029,3,1,14.300000
2018-04-25 00:25:35.0,1100201607150029,3,2,77.600000
2018-04-25 00:25:35.0,1100201607150029,3,4,16.800000
2018-04-25 00:25:35.0,1100201607150029,3,5,0.410000
2018-04-25 00:25:35.0,1100201607150029,3,20,356.000000
2018-04-25 00:25:36.0,1100201607150029,4,1,14.300000
2018-04-25 00:25:36.0,1100201607150029,4,2,77.300000
2018-04-25 00:25:36.0,1100201607150029,4,4,18.400000
2018-04-25 00:25:36.0,1100201607150029,4,5,0.460000
2018-04-25 00:25:36.0,1100201607150029,4,20,369.000000
2018-04-25 00:27:44.0,1100201607150029,1,3,1.000000
2018-04-25 00:27:44.0,1100201607150029,1,4,18.900000
2018-04-25 00:27:44.0,1100201607150029,1,64,0.260000
2018-04-25 00:27:44.0,1100201607150029,1,66,15.300000
2018-04-25 00:27:44.0,1100201607150029,1,67,20.300000
2018-04-25 00:27:44.0,1100201607150029,2,3,0.000000
2018-04-25 00:27:44.0,1100201607150029,2,4,70.000000
2018-04-25 00:27:44.0,1100201607150029,2,64,0.230000
2018-04-25 00:27:44.0,1100201607150029,2,66,0.000000
2018-04-25 00:27:44.0,1100201607150029,2,67,0.000000
2018-04-25 00:27:44.0,1100201607150029,3,1,14.300000
2018-04-25 00:27:44.0,1100201607150029,3,2,78.400000
2018-04-25 00:27:44.0,1100201607150029,3,4,16.800000
2018-04-25 00:27:44.0,1100201607150029,3,5,0.409000
2018-04-25 00:27:44.0,1100201607150029,3,20,355.000000
2018-04-25 00:27:44.0,1100201607150029,4,1,14.300000
2018-04-25 00:27:44.0,1100201607150029,4,2,77.900000
2018-04-25 00:27:44.0,1100201607150029,4,4,18.400000
2018-04-25 00:27:44.0,1100201607150029,4,5,0.460000
2018-04-25 00:27:44.0,1100201607150029,4,20,366.000000
2018-04-25 00:29:47.0,1100201607150029,1,3,0.000000
2018-04-25 00:29:47.0,1100201607150029,1,4,18.900000
2018-04-25 00:29:47.0,1100201607150029,1,64,0.250000
2018-04-25 00:29:47.0,1100201607150029,1,66,15.300000
2018-04-25 00:29:47.0,1100201607150029,1,67,20.200000
2018-04-25 00:29:47.0,1100201607150029,2,3,0.000000
2018-04-25 00:29:47.0,1100201607150029,2,4,70.000000
2018-04-25 00:29:47.0,1100201607150029,2,64,0.230000
2018-04-25 00:29:47.0,1100201607150029,2,66,0.000000
2018-04-25 00:29:47.0,1100201607150029,2,67,0.000000
2018-04-25 00:29:47.0,1100201607150029,3,1,14.200000
2018-04-25 00:29:47.0,1100201607150029,3,2,76.900000
2018-04-25 00:29:47.0,1100201607150029,3,4,16.800000
2018-04-25 00:29:47.0,1100201607150029,3,5,0.409000
2018-04-25 00:29:47.0,1100201607150029,3,20,354.000000
2018-04-25 00:29:47.0,1100201607150029,4,1,14.100000
2018-04-25 00:29:47.0,1100201607150029,4,2,76.300000
2018-04-25 00:29:47.0,1100201607150029,4,4,18.300000
2018-04-25 00:29:47.0,1100201607150029,4,5,0.459000
2018-04-25 00:29:47.0,1100201607150029,4,20,361.000000
2018-04-25 00:31:48.0,1100201607150029,1,3,0.000000
2018-04-25 00:31:48.0,1100201607150029,1,4,18.800000
2018-04-25 00:31:48.0,1100201607150029,1,64,0.240000
2018-04-25 00:31:48.0,1100201607150029,1,66,15.300000
2018-04-25 00:31:48.0,1100201607150029,1,67,20.300000
2018-04-25 00:31:49.0,1100201607150029,2,3,0.000000
2018-04-25 00:31:49.0,1100201607150029,2,4,70.000000
2018-04-25 00:31:49.0,1100201607150029,2,64,0.230000
2018-04-25 00:31:49.0,1100201607150029,2,66,0.000000
2018-04-25 00:31:49.0,1100201607150029,2,67,0.000000
2018-04-25 00:31:49.0,1100201607150029,3,1,14.200000
2018-04-25 00:31:49.0,1100201607150029,3,2,76.800000
2018-04-25 00:31:49.0,1100201607150029,3,4,16.700000
2018-04-25 00:31:49.0,1100201607150029,3,5,0.409000
2018-04-25 00:31:49.0,1100201607150029,3,20,351.000000
2018-04-25 00:31:49.0,1100201607150029,4,1,14.100000
2018-04-25 00:31:49.0,1100201607150029,4,2,76.400000
2018-04-25 00:31:49.0,1100201607150029,4,4,18.300000
2018-04-25 00:31:49.0,1100201607150029,4,5,0.459000
2018-04-25 00:31:49.0,1100201607150029,4,20,356.000000
2018-04-25 00:33:51.0,1100201607150029,1,3,1.000000
2018-04-25 00:33:51.0,1100201607150029,1,4,18.800000
2018-04-25 00:33:51.0,1100201607150029,1,64,0.240000
2018-04-25 00:33:51.0,1100201607150029,1,66,15.200000
2018-04-25 00:33:51.0,1100201607150029,1,67,20.200000
2018-04-25 00:33:51.0,1100201607150029,2,3,0.000000
2018-04-25 00:33:51.0,1100201607150029,2,4,70.000000
2018-04-25 00:33:51.0,1100201607150029,2,64,0.230000
2018-04-25 00:33:51.0,1100201607150029,2,66,0.000000
2018-04-25 00:33:51.0,1100201607150029,2,67,0.000000
2018-04-25 00:33:52.0,1100201607150029,3,1,14.100000
2018-04-25 00:33:52.0,1100201607150029,3,2,77.200000
2018-04-25 00:33:52.0,1100201607150029,3,4,16.700000
2018-04-25 00:33:52.0,1100201607150029,3,5,0.410000
2018-04-25 00:33:52.0,1100201607150029,3,20,359.000000
2018-04-25 00:33:52.0,1100201607150029,4,1,14.100000
2018-04-25 00:33:52.0,1100201607150029,4,2,76.500000
2018-04-25 00:33:52.0,1100201607150029,4,4,18.300000
2018-04-25 00:33:52.0,1100201607150029,4,5,0.461000
2018-04-25 00:33:52.0,1100201607150029,4,20,355.000000
2018-04-25 00:35:56.0,1100201607150029,1,3,0.000000
2018-04-25 00:35:56.0,1100201607150029,1,4,18.800000
2018-04-25 00:35:56.0,1100201607150029,1,64,0.240000
2018-04-25 00:35:56.0,1100201607150029,1,66,15.300000
2018-04-25 00:35:56.0,1100201607150029,1,67,20.300000
2018-04-25 00:35:56.0,1100201607150029,2,3,0.000000
2018-04-25 00:35:56.0,1100201607150029,2,4,70.000000
2018-04-25 00:35:56.0,1100201607150029,2,64,0.230000
2018-04-25 00:35:56.0,1100201607150029,2,66,0.000000
2018-04-25 00:35:56.0,1100201607150029,2,67,0.000000
2018-04-25 00:35:56.0,1100201607150029,3,1,14.000000
2018-04-25 00:35:56.0,1100201607150029,3,2,77.900000
2018-04-25 00:35:56.0,1100201607150029,3,4,16.600000
2018-04-25 00:35:56.0,1100201607150029,3,5,0.410000
2018-04-25 00:35:56.0,1100201607150029,3,20,356.000000
2018-04-25 00:35:56.0,1100201607150029,4,1,14.100000
2018-04-25 00:35:56.0,1100201607150029,4,2,76.600000
2018-04-25 00:35:56.0,1100201607150029,4,4,18.300000
2018-04-25 00:35:56.0,1100201607150029,4,5,0.461000
2018-04-25 00:35:56.0,1100201607150029,4,20,360.000000
2018-04-25 00:37:58.0,1100201607150029,1,3,0.000000
2018-04-25 00:37:58.0,1100201607150029,1,4,18.400000
2018-04-25 00:37:58.0,1100201607150029,1,64,0.260000
2018-04-25 00:37:58.0,1100201607150029,1,66,15.300000
2018-04-25 00:37:58.0,1100201607150029,1,67,20.300000
2018-04-25 00:37:58.0,1100201607150029,2,3,0.000000
2018-04-25 00:37:58.0,1100201607150029,2,4,70.000000
2018-04-25 00:37:58.0,1100201607150029,2,64,0.230000
2018-04-25 00:37:58.0,1100201607150029,2,66,0.000000
2018-04-25 00:37:58.0,1100201607150029,2,67,0.000000
2018-04-25 00:37:58.0,1100201607150029,3,1,14.000000
2018-04-25 00:37:58.0,1100201607150029,3,2,77.900000
2018-04-25 00:37:58.0,1100201607150029,3,4,16.600000
2018-04-25 00:37:58.0,1100201607150029,3,5,0.411000
2018-04-25 00:37:58.0,1100201607150029,3,20,356.000000
2018-04-25 00:37:58.0,1100201607150029,4,1,14.100000
2018-04-25 00:37:58.0,1100201607150029,4,2,76.600000
2018-04-25 00:37:58.0,1100201607150029,4,4,18.200000
2018-04-25 00:37:58.0,1100201607150029,4,5,0.461000
2018-04-25 00:37:58.0,1100201607150029,4,20,351.000000
2018-04-25 00:40:02.0,1100201607150029,1,3,0.000000
2018-04-25 00:40:02.0,1100201607150029,1,4,18.700000
2018-04-25 00:40:02.0,1100201607150029,1,64,0.260000
2018-04-25 00:40:02.0,1100201607150029,1,66,15.300000
2018-04-25 00:40:02.0,1100201607150029,1,67,20.200000
2018-04-25 00:40:02.0,1100201607150029,2,3,0.000000
2018-04-25 00:40:02.0,1100201607150029,2,4,70.000000
2018-04-25 00:40:02.0,1100201607150029,2,64,0.230000
2018-04-25 00:40:03.0,1100201607150029,3,1,14.000000
2018-04-25 00:40:02.0,1100201607150029,2,66,0.000000
2018-04-25 00:40:03.0,1100201607150029,3,2,78.500000
2018-04-25 00:40:02.0,1100201607150029,2,67,0.000000
2018-04-25 00:40:03.0,1100201607150029,3,4,16.600000
2018-04-25 00:40:03.0,1100201607150029,3,5,0.410000
2018-04-25 00:40:03.0,1100201607150029,3,20,352.000000
2018-04-25 00:40:03.0,1100201607150029,4,1,14.100000
2018-04-25 00:40:03.0,1100201607150029,4,2,77.800000
2018-04-25 00:40:03.0,1100201607150029,4,4,18.200000
2018-04-25 00:40:03.0,1100201607150029,4,5,0.459000
2018-04-25 00:40:03.0,1100201607150029,4,20,357.000000
2018-04-25 00:42:06.0,1100201607150029,1,3,0.000000
2018-04-25 00:42:06.0,1100201607150029,1,4,18.700000
2018-04-25 00:42:06.0,1100201607150029,1,64,0.240000
2018-04-25 00:42:06.0,1100201607150029,1,66,15.300000
2018-04-25 00:42:06.0,1100201607150029,1,67,20.300000
2018-04-25 00:42:07.0,1100201607150029,2,3,0.000000
2018-04-25 00:42:07.0,1100201607150029,2,4,70.000000
2018-04-25 00:42:07.0,1100201607150029,2,64,0.230000
2018-04-25 00:42:07.0,1100201607150029,2,66,0.000000
2018-04-25 00:42:07.0,1100201607150029,2,67,0.000000
2018-04-25 00:42:07.0,1100201607150029,3,1,14.100000
2018-04-25 00:42:07.0,1100201607150029,3,2,79.300000
2018-04-25 00:42:07.0,1100201607150029,3,4,16.600000
2018-04-25 00:42:07.0,1100201607150029,3,5,0.411000
2018-04-25 00:42:07.0,1100201607150029,3,20,354.000000
2018-04-25 00:42:07.0,1100201607150029,4,1,14.000000
2018-04-25 00:42:07.0,1100201607150029,4,2,78.000000
2018-04-25 00:42:07.0,1100201607150029,4,4,18.100000
2018-04-25 00:42:07.0,1100201607150029,4,5,0.460000
2018-04-25 00:42:07.0,1100201607150029,4,20,360.000000
2018-04-25 00:44:10.0,1100201607150029,1,3,0.000000
2018-04-25 00:44:10.0,1100201607150029,1,4,18.700000
2018-04-25 00:44:10.0,1100201607150029,1,64,0.250000
2018-04-25 00:44:10.0,1100201607150029,1,66,15.300000
2018-04-25 00:44:10.0,1100201607150029,1,67,20.300000
2018-04-25 00:44:10.0,1100201607150029,2,3,0.000000
2018-04-25 00:44:10.0,1100201607150029,2,4,70.000000
2018-04-25 00:44:10.0,1100201607150029,2,64,0.230000
2018-04-25 00:44:10.0,1100201607150029,2,66,0.000000
2018-04-25 00:44:10.0,1100201607150029,2,67,0.000000
2018-04-25 00:44:11.0,1100201607150029,3,1,14.000000
2018-04-25 00:44:11.0,1100201607150029,3,2,79.300000
2018-04-25 00:44:11.0,1100201607150029,3,4,16.500000
2018-04-25 00:44:11.0,1100201607150029,3,5,0.411000
2018-04-25 00:44:11.0,1100201607150029,3,20,357.000000
2018-04-25 00:44:11.0,1100201607150029,4,1,14.000000
2018-04-25 00:44:11.0,1100201607150029,4,2,78.500000
2018-04-25 00:44:11.0,1100201607150029,4,4,18.100000
2018-04-25 00:44:11.0,1100201607150029,4,5,0.460000
2018-04-25 00:44:11.0,1100201607150029,4,20,363.000000
2018-04-25 00:46:14.0,1100201607150029,1,3,1.000000
2018-04-25 00:46:14.0,1100201607150029,1,4,18.600000
2018-04-25 00:46:14.0,1100201607150029,1,64,0.260000
2018-04-25 00:46:14.0,1100201607150029,1,66,15.400000
2018-04-25 00:46:14.0,1100201607150029,1,67,20.300000
2018-04-25 00:46:14.0,1100201607150029,2,3,0.000000
2018-04-25 00:46:14.0,1100201607150029,2,4,70.000000
2018-04-25 00:46:14.0,1100201607150029,2,64,0.230000
2018-04-25 00:46:14.0,1100201607150029,2,66,0.000000
2018-04-25 00:46:14.0,1100201607150029,2,67,0.000000
