时间,网关,传感器,通道,值
2018-04-26 00:01:04.0,1100201607150029,1,3,0.000000
2018-04-26 00:01:04.0,1100201607150029,1,4,20.400000
2018-04-26 00:01:04.0,1100201607150029,1,64,0.230000
2018-04-26 00:01:04.0,1100201607150029,1,66,14.400000
2018-04-26 00:01:04.0,1100201607150029,1,67,19.300000
2018-04-26 00:01:04.0,1100201607150029,2,3,0.000000
2018-04-26 00:01:04.0,1100201607150029,2,4,70.000000
2018-04-26 00:01:04.0,1100201607150029,2,64,0.230000
2018-04-26 00:01:04.0,1100201607150029,2,66,0.000000
2018-04-26 00:01:04.0,1100201607150029,2,67,0.000000
2018-04-26 00:01:05.0,1100201607150029,3,1,16.400000
2018-04-26 00:01:05.0,1100201607150029,3,2,79.700000
2018-04-26 00:01:05.0,1100201607150029,3,4,18.100000
2018-04-26 00:01:05.0,1100201607150029,3,5,0.382000
2018-04-26 00:01:05.0,1100201607150029,3,20,332.000000
2018-04-26 00:01:05.0,1100201607150029,4,1,16.600000
2018-04-26 00:01:05.0,1100201607150029,4,2,79.000000
2018-04-26 00:01:05.0,1100201607150029,4,4,19.600000
2018-04-26 00:01:05.0,1100201607150029,4,5,0.430000
2018-04-26 00:01:05.0,1100201607150029,4,20,348.000000
2018-04-26 00:03:07.0,1100201607150029,1,3,0.000000
2018-04-26 00:03:07.0,1100201607150029,1,4,20.300000
2018-04-26 00:03:07.0,1100201607150029,1,64,0.220000
2018-04-26 00:03:07.0,1100201607150029,1,66,14.400000
2018-04-26 00:03:07.0,1100201607150029,1,67,19.300000
2018-04-26 00:03:07.0,1100201607150029,2,3,0.000000
2018-04-26 00:03:07.0,1100201607150029,2,4,70.000000
2018-04-26 00:03:07.0,1100201607150029,2,64,0.230000
2018-04-26 00:03:07.0,1100201607150029,2,66,0.000000
2018-04-26 00:03:07.0,1100201607150029,2,67,0.000000
2018-04-26 00:03:07.0,1100201607150029,3,1,16.300000
2018-04-26 00:03:07.0,1100201607150029,3,2,79.100000
2018-04-26 00:03:07.0,1100201607150029,3,4,18.100000
2018-04-26 00:03:07.0,1100201607150029,3,5,0.382000
2018-04-26 00:03:07.0,1100201607150029,3,20,332.000000
2018-04-26 00:03:07.0,1100201607150029,4,1,16.500000
2018-04-26 00:03:07.0,1100201607150029,4,2,78.800000
2018-04-26 00:03:07.0,1100201607150029,4,4,19.600000
2018-04-26 00:03:07.0,1100201607150029,4,5,0.430000
2018-04-26 00:03:07.0,1100201607150029,4,20,344.000000
2018-04-26 00:05:11.0,1100201607150029,1,3,1.000000
2018-04-26 00:05:11.0,1100201607150029,1,4,20.300000
2018-04-26 00:05:11.0,1100201607150029,1,64,0.240000
2018-04-26 00:05:11.0,1100201607150029,1,66,14.400000
2018-04-26 00:05:11.0,1100201607150029,1,67,19.300000
