时间,网关,传感器,通道,值
2018-03-09 00:01:06.0,1100201607150029,1,3,0.000000
2018-03-09 00:01:06.0,1100201607150029,1,4,13.200000
2018-03-09 00:01:06.0,1100201607150029,1,64,0.060000
2018-03-09 00:01:06.0,1100201607150029,1,66,3.600000
2018-03-09 00:01:06.0,1100201607150029,1,67,6.900000
2018-03-09 00:01:06.0,1100201607150029,2,3,0.000000
2018-03-09 00:01:06.0,1100201607150029,2,4,0.000000
2018-03-09 00:01:06.0,1100201607150029,2,64,0.000000
2018-03-09 00:01:06.0,1100201607150029,2,66,0.000000
2018-03-09 00:01:06.0,1100201607150029,2,67,0.000000
2018-03-09 00:01:06.0,1100201607150029,3,1,11.100000
2018-03-09 00:01:06.0,1100201607150029,3,2,82.500000
2018-03-09 00:01:06.0,1100201607150029,3,4,11.000000
2018-03-09 00:01:06.0,1100201607150029,3,5,0.136000
2018-03-09 00:01:06.0,1100201607150029,3,20,408.000000
2018-03-09 00:01:06.0,1100201607150029,4,1,11.200000
2018-03-09 00:01:06.0,1100201607150029,4,2,81.400000
2018-03-09 00:01:06.0,1100201607150029,4,4,12.100000
2018-03-09 00:01:06.0,1100201607150029,4,5,0.147000
2018-03-09 00:01:06.0,1100201607150029,4,20,431.000000
2018-03-09 00:03:09.0,1100201607150029,1,3,0.000000
2018-03-09 00:03:09.0,1100201607150029,1,4,15.000000
2018-03-09 00:03:09.0,1100201607150029,1,64,0.050000
2018-03-09 00:03:09.0,1100201607150029,1,66,3.600000
2018-03-09 00:03:09.0,1100201607150029,1,67,6.900000
2018-03-09 00:03:10.0,1100201607150029,2,3,0.000000
2018-03-09 00:03:10.0,1100201607150029,2,4,0.000000
2018-03-09 00:03:10.0,1100201607150029,2,64,0.000000
2018-03-09 00:03:10.0,1100201607150029,2,66,0.000000
2018-03-09 00:03:10.0,1100201607150029,2,67,0.000000
2018-03-09 00:03:10.0,1100201607150029,3,1,11.100000
2018-03-09 00:03:10.0,1100201607150029,3,2,82.400000
2018-03-09 00:03:10.0,1100201607150029,3,4,11.000000
2018-03-09 00:03:10.0,1100201607150029,3,5,0.136000
2018-03-09 00:03:10.0,1100201607150029,3,20,412.000000
2018-03-09 00:03:10.0,1100201607150029,4,1,11.200000
2018-03-09 00:03:10.0,1100201607150029,4,2,81.600000
2018-03-09 00:03:10.0,1100201607150029,4,4,12.100000
2018-03-09 00:03:10.0,1100201607150029,4,5,0.148000
2018-03-09 00:03:10.0,1100201607150029,4,20,430.000000
2018-03-09 00:05:12.0,1100201607150029,1,3,0.000000
2018-03-09 00:05:12.0,1100201607150029,1,4,15.000000
2018-03-09 00:05:12.0,1100201607150029,1,64,0.060000
2018-03-09 00:05:12.0,1100201607150029,1,66,3.600000
2018-03-09 00:05:12.0,1100201607150029,1,67,6.900000
2018-03-09 00:05:12.0,1100201607150029,2,3,0.000000
2018-03-09 00:05:12.0,1100201607150029,2,4,0.000000
2018-03-09 00:05:12.0,1100201607150029,2,64,0.000000
2018-03-09 00:05:12.0,1100201607150029,2,66,0.000000
2018-03-09 00:05:12.0,1100201607150029,2,67,0.000000
2018-03-09 00:05:13.0,1100201607150029,3,1,11.100000
2018-03-09 00:05:13.0,1100201607150029,3,2,82.600000
2018-03-09 00:05:13.0,1100201607150029,3,4,10.900000
2018-03-09 00:05:13.0,1100201607150029,3,5,0.135000
2018-03-09 00:05:13.0,1100201607150029,3,20,407.000000
2018-03-09 00:05:13.0,1100201607150029,4,1,11.200000
2018-03-09 00:05:13.0,1100201607150029,4,2,81.500000
2018-03-09 00:05:13.0,1100201607150029,4,4,12.100000
2018-03-09 00:05:13.0,1100201607150029,4,5,0.144000
2018-03-09 00:05:13.0,1100201607150029,4,20,431.000000
2018-03-09 00:07:16.0,1100201607150029,1,3,0.000000
2018-03-09 00:07:16.0,1100201607150029,1,4,13.200000
2018-03-09 00:07:16.0,1100201607150029,1,64,0.050000
2018-03-09 00:07:16.0,1100201607150029,1,66,3.600000
2018-03-09 00:07:16.0,1100201607150029,1,67,6.900000
2018-03-09 00:07:16.0,1100201607150029,2,3,0.000000
2018-03-09 00:07:16.0,1100201607150029,2,4,0.000000
2018-03-09 00:07:16.0,1100201607150029,2,64,0.000000
2018-03-09 00:07:16.0,1100201607150029,2,66,0.000000
2018-03-09 00:07:16.0,1100201607150029,2,67,0.000000
2018-03-09 00:07:16.0,1100201607150029,3,1,11.100000
2018-03-09 00:07:16.0,1100201607150029,3,2,82.600000
2018-03-09 00:07:16.0,1100201607150029,3,4,10.900000
2018-03-09 00:07:16.0,1100201607150029,3,5,0.135000
2018-03-09 00:07:16.0,1100201607150029,3,20,406.000000
2018-03-09 00:07:16.0,1100201607150029,4,1,11.200000
2018-03-09 00:07:16.0,1100201607150029,4,2,81.400000
2018-03-09 00:07:16.0,1100201607150029,4,4,12.100000
2018-03-09 00:07:16.0,1100201607150029,4,5,0.148000
2018-03-09 00:07:16.0,1100201607150029,4,20,428.000000
2018-03-09 00:09:20.0,1100201607150029,1,3,0.000000
2018-03-09 00:09:20.0,1100201607150029,1,4,14.000000
2018-03-09 00:09:20.0,1100201607150029,1,64,0.060000
2018-03-09 00:09:20.0,1100201607150029,1,66,3.600000
2018-03-09 00:09:20.0,1100201607150029,1,67,6.900000
2018-03-09 00:09:20.0,1100201607150029,2,3,0.000000
2018-03-09 00:09:20.0,1100201607150029,2,4,0.000000
2018-03-09 00:09:20.0,1100201607150029,2,64,0.000000
2018-03-09 00:09:20.0,1100201607150029,2,66,0.000000
2018-03-09 00:09:20.0,1100201607150029,2,67,0.000000
2018-03-09 00:09:20.0,1100201607150029,3,1,11.100000
2018-03-09 00:09:20.0,1100201607150029,3,2,82.600000
2018-03-09 00:09:20.0,1100201607150029,3,4,10.900000
2018-03-09 00:09:20.0,1100201607150029,3,5,0.135000
2018-03-09 00:09:20.0,1100201607150029,3,20,408.000000
