时间,网关,传感器,通道,值
2018-05-16 00:00:22.0,1100201607150029,1,3,0.000000
2018-05-16 00:00:22.0,1100201607150029,1,4,27.100000
2018-05-16 00:00:22.0,1100201607150029,1,64,0.460000
2018-05-16 00:00:22.0,1100201607150029,1,66,30.000000
2018-05-16 00:00:22.0,1100201607150029,1,67,37.000000
2018-05-16 00:00:22.0,1100201607150029,2,3,0.000000
2018-05-16 00:00:22.0,1100201607150029,2,4,70.000000
2018-05-16 00:00:22.0,1100201607150029,2,64,0.060000
2018-05-16 00:00:22.0,1100201607150029,2,66,0.000000
2018-05-16 00:00:22.0,1100201607150029,2,67,0.000000
2018-05-16 00:00:22.0,1100201607150029,3,1,24.300000
2018-05-16 00:00:22.0,1100201607150029,3,2,87.900000
2018-05-16 00:00:22.0,1100201607150029,3,4,24.700000
2018-05-16 00:00:22.0,1100201607150029,3,5,0.415000
2018-05-16 00:00:22.0,1100201607150029,3,20,332.000000
2018-05-16 00:00:22.0,1100201607150029,4,1,24.300000
2018-05-16 00:00:22.0,1100201607150029,4,2,88.300000
2018-05-16 00:00:22.0,1100201607150029,4,4,25.700000
2018-05-16 00:00:22.0,1100201607150029,4,5,0.428000
2018-05-16 00:00:22.0,1100201607150029,4,20,366.000000
2018-05-16 00:02:25.0,1100201607150029,1,3,0.000000
2018-05-16 00:02:25.0,1100201607150029,1,4,27.000000
2018-05-16 00:02:25.0,1100201607150029,1,64,0.510000
2018-05-16 00:02:25.0,1100201607150029,1,66,30.000000
2018-05-16 00:02:25.0,1100201607150029,1,67,37.000000
2018-05-16 00:02:25.0,1100201607150029,2,3,0.000000
2018-05-16 00:02:25.0,1100201607150029,2,4,70.000000
2018-05-16 00:02:25.0,1100201607150029,2,64,0.060000
2018-05-16 00:02:25.0,1100201607150029,2,66,0.000000
2018-05-16 00:02:25.0,1100201607150029,2,67,0.000000
2018-05-16 00:02:26.0,1100201607150029,3,1,24.300000
2018-05-16 00:02:26.0,1100201607150029,3,2,88.000000
2018-05-16 00:02:26.0,1100201607150029,3,4,24.600000
