时间,网关,传感器,通道,值
2018-04-21 00:01:31.0,1100201607150029,1,3,0.000000
2018-04-21 00:01:31.0,1100201607150029,1,4,24.500000
2018-04-21 00:01:31.0,1100201607150029,1,64,0.260000
2018-04-21 00:01:31.0,1100201607150029,1,66,16.100000
2018-04-21 00:01:32.0,1100201607150029,2,3,0.000000
2018-04-21 00:01:32.0,1100201607150029,2,4,70.000000
2018-04-21 00:01:31.0,1100201607150029,1,67,21.100000
2018-04-21 00:01:32.0,1100201607150029,3,1,21.600000
2018-04-21 00:01:32.0,1100201607150029,2,64,0.200000
2018-04-21 00:01:32.0,1100201607150029,2,66,0.000000
2018-04-21 00:01:32.0,1100201607150029,4,1,21.700000
2018-04-21 00:01:32.0,1100201607150029,3,2,81.000000
2018-04-21 00:01:32.0,1100201607150029,2,67,0.000000
2018-04-21 00:01:32.0,1100201607150029,3,4,22.500000
2018-04-21 00:01:32.0,1100201607150029,3,5,0.422000
2018-04-21 00:01:32.0,1100201607150029,4,2,80.800000
2018-04-21 00:01:32.0,1100201607150029,3,20,433.000000
2018-04-21 00:01:32.0,1100201607150029,4,4,23.800000
2018-04-21 00:01:32.0,1100201607150029,4,5,0.463000
2018-04-21 00:01:32.0,1100201607150029,4,20,428.000000
2018-04-21 00:03:33.0,1100201607150029,1,3,0.000000
2018-04-21 00:03:33.0,1100201607150029,1,4,24.500000
2018-04-21 00:03:33.0,1100201607150029,1,64,0.240000
2018-04-21 00:03:33.0,1100201607150029,1,66,16.000000
2018-04-21 00:03:33.0,1100201607150029,1,67,21.100000
2018-04-21 00:03:34.0,1100201607150029,2,3,0.000000
2018-04-21 00:03:34.0,1100201607150029,2,4,70.000000
2018-04-21 00:03:34.0,1100201607150029,2,64,0.190000
2018-04-21 00:03:34.0,1100201607150029,2,66,0.000000
2018-04-21 00:03:34.0,1100201607150029,2,67,0.000000
2018-04-21 00:03:34.0,1100201607150029,3,1,21.700000
2018-04-21 00:03:34.0,1100201607150029,3,2,81.200000
2018-04-21 00:03:34.0,1100201607150029,3,4,22.500000
2018-04-21 00:03:34.0,1100201607150029,3,5,0.422000
2018-04-21 00:03:34.0,1100201607150029,3,20,436.000000
2018-04-21 00:03:34.0,1100201607150029,4,1,21.600000
2018-04-21 00:03:34.0,1100201607150029,4,2,80.700000
2018-04-21 00:03:34.0,1100201607150029,4,4,23.700000
2018-04-21 00:03:34.0,1100201607150029,4,5,0.463000
2018-04-21 00:03:34.0,1100201607150029,4,20,428.000000
2018-04-21 00:05:37.0,1100201607150029,1,3,0.000000
2018-04-21 00:05:37.0,1100201607150029,1,4,24.600000
2018-04-21 00:05:37.0,1100201607150029,1,64,0.250000
2018-04-21 00:05:37.0,1100201607150029,1,66,16.000000
2018-04-21 00:05:37.0,1100201607150029,1,67,21.100000
2018-04-21 00:05:37.0,1100201607150029,2,3,0.000000
2018-04-21 00:05:37.0,1100201607150029,2,4,70.000000
2018-04-21 00:05:37.0,1100201607150029,2,64,0.180000
2018-04-21 00:05:37.0,1100201607150029,2,66,0.000000
2018-04-21 00:05:37.0,1100201607150029,2,67,0.000000
2018-04-21 00:05:37.0,1100201607150029,3,1,21.700000
2018-04-21 00:05:37.0,1100201607150029,3,2,81.200000
2018-04-21 00:05:37.0,1100201607150029,3,4,22.500000
2018-04-21 00:05:37.0,1100201607150029,3,5,0.423000
2018-04-21 00:05:37.0,1100201607150029,3,20,440.000000
2018-04-21 00:05:37.0,1100201607150029,4,1,21.700000
2018-04-21 00:05:37.0,1100201607150029,4,2,81.000000
2018-04-21 00:05:37.0,1100201607150029,4,4,23.700000
2018-04-21 00:05:37.0,1100201607150029,4,5,0.463000
2018-04-21 00:05:37.0,1100201607150029,4,20,429.000000
2018-04-21 00:07:40.0,1100201607150029,1,3,0.000000
2018-04-21 00:07:40.0,1100201607150029,1,4,24.600000
2018-04-21 00:07:40.0,1100201607150029,1,64,0.250000
2018-04-21 00:07:40.0,1100201607150029,1,66,16.100000
2018-04-21 00:07:40.0,1100201607150029,1,67,21.200000
2018-04-21 00:07:40.0,1100201607150029,2,3,0.000000
2018-04-21 00:07:40.0,1100201607150029,2,4,70.000000
2018-04-21 00:07:40.0,1100201607150029,2,64,0.180000
2018-04-21 00:07:40.0,1100201607150029,2,66,0.000000
2018-04-21 00:07:40.0,1100201607150029,2,67,0.000000
2018-04-21 00:07:40.0,1100201607150029,3,1,21.700000
2018-04-21 00:07:40.0,1100201607150029,3,2,81.000000
2018-04-21 00:07:40.0,1100201607150029,3,4,22.500000
2018-04-21 00:07:40.0,1100201607150029,3,5,0.423000
2018-04-21 00:07:40.0,1100201607150029,3,20,441.000000
2018-04-21 00:07:41.0,1100201607150029,4,1,21.700000
2018-04-21 00:07:41.0,1100201607150029,4,2,79.800000
2018-04-21 00:07:41.0,1100201607150029,4,4,23.600000
2018-04-21 00:07:41.0,1100201607150029,4,5,0.462000
2018-04-21 00:07:41.0,1100201607150029,4,20,430.000000
2018-04-21 00:09:44.0,1100201607150029,1,3,0.000000
2018-04-21 00:09:44.0,1100201607150029,1,4,24.500000
2018-04-21 00:09:44.0,1100201607150029,1,64,0.270000
2018-04-21 00:09:44.0,1100201607150029,1,66,16.100000
2018-04-21 00:09:44.0,1100201607150029,1,67,21.100000
2018-04-21 00:09:44.0,1100201607150029,2,3,0.000000
2018-04-21 00:09:44.0,1100201607150029,2,4,70.000000
2018-04-21 00:09:44.0,1100201607150029,2,64,0.180000
2018-04-21 00:09:44.0,1100201607150029,2,66,0.000000
2018-04-21 00:09:44.0,1100201607150029,2,67,0.000000
2018-04-21 00:09:44.0,1100201607150029,3,1,21.700000
2018-04-21 00:09:44.0,1100201607150029,3,2,81.200000
2018-04-21 00:09:44.0,1100201607150029,3,4,22.500000
2018-04-21 00:09:44.0,1100201607150029,3,5,0.423000
2018-04-21 00:09:44.0,1100201607150029,3,20,443.000000
2018-04-21 00:09:44.0,1100201607150029,4,1,21.700000
2018-04-21 00:09:44.0,1100201607150029,4,2,80.000000
2018-04-21 00:09:44.0,1100201607150029,4,4,23.600000
2018-04-21 00:09:44.0,1100201607150029,4,5,0.463000
2018-04-21 00:09:44.0,1100201607150029,4,20,429.000000
2018-04-21 00:11:48.0,1100201607150029,1,3,0.000000
2018-04-21 00:11:48.0,1100201607150029,1,4,24.500000
2018-04-21 00:11:48.0,1100201607150029,1,64,0.240000
2018-04-21 00:11:48.0,1100201607150029,1,66,16.100000
2018-04-21 00:11:48.0,1100201607150029,1,67,21.100000
2018-04-21 00:11:48.0,1100201607150029,2,3,0.000000
2018-04-21 00:11:48.0,1100201607150029,2,4,70.000000
2018-04-21 00:11:48.0,1100201607150029,2,64,0.210000
2018-04-21 00:11:48.0,1100201607150029,2,66,0.000000
2018-04-21 00:11:48.0,1100201607150029,2,67,0.000000
2018-04-21 00:11:48.0,1100201607150029,3,1,21.700000
2018-04-21 00:11:48.0,1100201607150029,3,2,80.700000
2018-04-21 00:11:48.0,1100201607150029,3,4,22.500000
2018-04-21 00:11:48.0,1100201607150029,3,5,0.422000
2018-04-21 00:11:48.0,1100201607150029,3,20,439.000000
2018-04-21 00:11:48.0,1100201607150029,4,1,21.700000
2018-04-21 00:11:48.0,1100201607150029,4,2,80.300000
2018-04-21 00:11:48.0,1100201607150029,4,4,23.600000
2018-04-21 00:11:48.0,1100201607150029,4,5,0.462000
2018-04-21 00:11:48.0,1100201607150029,4,20,439.000000
2018-04-21 00:13:52.0,1100201607150029,1,3,0.000000
2018-04-21 00:13:52.0,1100201607150029,1,4,24.500000
2018-04-21 00:13:52.0,1100201607150029,1,64,0.240000
2018-04-21 00:13:52.0,1100201607150029,1,66,16.100000
