时间,网关,传感器,通道,值
2018-05-01 00:00:45.0,1100201607150029,1,3,0.000000
2018-05-01 00:00:45.0,1100201607150029,1,4,21.300000
2018-05-01 00:00:45.0,1100201607150029,1,64,0.210000
2018-05-01 00:00:45.0,1100201607150029,1,66,11.800000
2018-05-01 00:00:45.0,1100201607150029,1,67,16.300000
2018-05-01 00:00:45.0,1100201607150029,2,3,0.000000
2018-05-01 00:00:45.0,1100201607150029,2,4,70.000000
2018-05-01 00:00:45.0,1100201607150029,2,64,0.270000
2018-05-01 00:00:45.0,1100201607150029,2,66,0.000000
2018-05-01 00:00:45.0,1100201607150029,2,67,0.000000
2018-05-01 00:00:45.0,1100201607150029,3,1,17.700000
2018-05-01 00:00:45.0,1100201607150029,3,2,81.000000
2018-05-01 00:00:45.0,1100201607150029,3,4,19.000000
2018-05-01 00:00:45.0,1100201607150029,3,5,0.280000
2018-05-01 00:00:45.0,1100201607150029,3,20,356.000000
2018-05-01 00:00:45.0,1100201607150029,4,1,17.900000
2018-05-01 00:00:45.0,1100201607150029,4,2,80.300000
2018-05-01 00:00:45.0,1100201607150029,4,4,20.200000
2018-05-01 00:00:45.0,1100201607150029,4,5,0.296000
2018-05-01 00:00:45.0,1100201607150029,4,20,344.000000
2018-05-01 00:02:48.0,1100201607150029,1,3,0.000000
2018-05-01 00:02:48.0,1100201607150029,1,4,21.300000
2018-05-01 00:02:48.0,1100201607150029,1,64,0.210000
2018-05-01 00:02:48.0,1100201607150029,1,66,11.700000
2018-05-01 00:02:48.0,1100201607150029,1,67,16.200000
2018-05-01 00:02:48.0,1100201607150029,2,3,0.000000
2018-05-01 00:02:48.0,1100201607150029,2,4,70.000000
2018-05-01 00:02:48.0,1100201607150029,2,64,0.270000
2018-05-01 00:02:48.0,1100201607150029,2,66,0.000000
2018-05-01 00:02:48.0,1100201607150029,2,67,0.000000
2018-05-01 00:02:48.0,1100201607150029,3,1,17.700000
2018-05-01 00:02:48.0,1100201607150029,3,2,81.400000
