时间,网关,传感器,通道,值
2018-04-15 00:02:55.0,1100201607150029,1,3,0.000000
2018-04-15 00:02:55.0,1100201607150029,1,4,15.700000
2018-04-15 00:02:55.0,1100201607150029,1,64,0.390000
2018-04-15 00:02:55.0,1100201607150029,1,66,15.700000
2018-04-15 00:02:55.0,1100201607150029,1,67,20.800000
2018-04-15 00:02:55.0,1100201607150029,2,3,0.000000
2018-04-15 00:02:55.0,1100201607150029,2,4,70.000000
2018-04-15 00:02:55.0,1100201607150029,2,64,0.110000
2018-04-15 00:02:55.0,1100201607150029,2,66,0.000000
2018-04-15 00:02:55.0,1100201607150029,2,67,0.000000
2018-04-15 00:02:55.0,1100201607150029,3,1,11.700000
2018-04-15 00:02:55.0,1100201607150029,3,2,67.700000
2018-04-15 00:02:55.0,1100201607150029,3,4,13.800000
2018-04-15 00:02:55.0,1100201607150029,3,5,0.390000
2018-04-15 00:02:55.0,1100201607150029,3,20,337.000000
2018-04-15 00:02:56.0,1100201607150029,4,1,11.800000
2018-04-15 00:02:56.0,1100201607150029,4,2,66.200000
2018-04-15 00:02:56.0,1100201607150029,4,4,15.300000
2018-04-15 00:02:56.0,1100201607150029,4,5,0.492000
2018-04-15 00:02:56.0,1100201607150029,4,20,354.000000
2018-04-15 00:13:11.0,1100201607150029,1,3,0.000000
2018-04-15 00:13:11.0,1100201607150029,1,4,15.600000
2018-04-15 00:13:11.0,1100201607150029,1,64,0.380000
2018-04-15 00:13:11.0,1100201607150029,1,66,15.700000
2018-04-15 00:13:11.0,1100201607150029,1,67,20.800000
2018-04-15 00:13:11.0,1100201607150029,2,3,0.000000
2018-04-15 00:13:11.0,1100201607150029,2,4,70.000000
2018-04-15 00:13:11.0,1100201607150029,2,64,0.120000
2018-04-15 00:13:11.0,1100201607150029,2,66,0.000000
2018-04-15 00:13:11.0,1100201607150029,2,67,0.000000
2018-04-15 00:13:11.0,1100201607150029,3,1,11.300000
2018-04-15 00:13:11.0,1100201607150029,3,2,54.000000
2018-04-15 00:13:11.0,1100201607150029,3,4,13.600000
