时间,网关,传感器,通道,值
2018-04-04 00:01:46.0,1100201607150029,1,3,0.000000
2018-04-04 00:01:46.0,1100201607150029,1,4,13.900000
2018-04-04 00:01:46.0,1100201607150029,1,64,0.200000
2018-04-04 00:01:46.0,1100201607150029,1,66,14.200000
2018-04-04 00:01:46.0,1100201607150029,1,67,19.000000
2018-04-04 00:01:46.0,1100201607150029,2,3,0.000000
2018-04-04 00:01:46.0,1100201607150029,2,4,70.000000
2018-04-04 00:01:46.0,1100201607150029,2,64,0.140000
2018-04-04 00:01:46.0,1100201607150029,2,66,0.000000
2018-04-04 00:01:46.0,1100201607150029,2,67,0.000000
2018-04-04 00:01:46.0,1100201607150029,3,1,12.300000
2018-04-04 00:01:46.0,1100201607150029,3,2,97.700000
2018-04-04 00:01:46.0,1100201607150029,3,4,12.600000
2018-04-04 00:01:46.0,1100201607150029,3,5,0.264000
2018-04-04 00:01:46.0,1100201607150029,3,20,455.000000
2018-04-04 00:01:46.0,1100201607150029,4,1,12.500000
2018-04-04 00:01:46.0,1100201607150029,4,2,97.900000
2018-04-04 00:01:46.0,1100201607150029,4,4,14.000000
2018-04-04 00:01:46.0,1100201607150029,4,5,0.394000
2018-04-04 00:01:46.0,1100201607150029,4,20,47.000000
2018-04-04 00:03:50.0,1100201607150029,1,3,1.000000
2018-04-04 00:03:50.0,1100201607150029,1,4,14.900000
2018-04-04 00:03:50.0,1100201607150029,1,64,0.210000
2018-04-04 00:03:50.0,1100201607150029,1,66,14.200000
2018-04-04 00:03:50.0,1100201607150029,1,67,19.000000
2018-04-04 00:03:50.0,1100201607150029,2,3,0.000000
2018-04-04 00:03:50.0,1100201607150029,2,4,70.000000
2018-04-04 00:03:50.0,1100201607150029,2,64,0.130000
2018-04-04 00:03:50.0,1100201607150029,2,66,0.000000
2018-04-04 00:03:50.0,1100201607150029,2,67,0.000000
2018-04-04 00:03:50.0,1100201607150029,3,1,12.300000
2018-04-04 00:03:50.0,1100201607150029,3,2,97.700000
2018-04-04 00:03:50.0,1100201607150029,3,4,12.600000
2018-04-04 00:03:50.0,1100201607150029,3,5,0.266000
2018-04-04 00:03:50.0,1100201607150029,3,20,450.000000
2018-04-04 00:03:50.0,1100201607150029,4,1,12.500000
2018-04-04 00:03:50.0,1100201607150029,4,2,98.000000
2018-04-04 00:03:50.0,1100201607150029,4,4,14.000000
2018-04-04 00:03:50.0,1100201607150029,4,5,0.387000
2018-04-04 00:03:50.0,1100201607150029,4,20,44.000000
2018-04-04 00:05:53.0,1100201607150029,1,3,0.000000
2018-04-04 00:05:53.0,1100201607150029,1,4,15.700000
2018-04-04 00:05:53.0,1100201607150029,1,64,0.200000
2018-04-04 00:05:53.0,1100201607150029,1,66,14.100000
2018-04-04 00:05:53.0,1100201607150029,1,67,18.900000
2018-04-04 00:05:54.0,1100201607150029,2,3,0.000000
2018-04-04 00:05:54.0,1100201607150029,2,4,70.000000
2018-04-04 00:05:54.0,1100201607150029,2,64,0.100000
2018-04-04 00:05:54.0,1100201607150029,2,66,0.000000
2018-04-04 00:05:54.0,1100201607150029,2,67,0.000000
2018-04-04 00:05:54.0,1100201607150029,3,1,12.300000
2018-04-04 00:05:54.0,1100201607150029,3,2,97.800000
2018-04-04 00:05:54.0,1100201607150029,3,4,12.600000
2018-04-04 00:05:54.0,1100201607150029,3,5,0.260000
2018-04-04 00:05:54.0,1100201607150029,3,20,443.000000
2018-04-04 00:05:54.0,1100201607150029,4,1,12.500000
2018-04-04 00:05:54.0,1100201607150029,4,2,97.900000
2018-04-04 00:05:54.0,1100201607150029,4,4,14.000000
2018-04-04 00:05:54.0,1100201607150029,4,5,0.394000
2018-04-04 00:05:54.0,1100201607150029,4,20,58.000000
2018-04-04 00:07:55.0,1100201607150029,1,3,0.000000
2018-04-04 00:07:55.0,1100201607150029,1,4,15.600000
2018-04-04 00:07:55.0,1100201607150029,1,64,0.190000
2018-04-04 00:07:55.0,1100201607150029,1,66,14.100000
2018-04-04 00:07:55.0,1100201607150029,1,67,18.900000
2018-04-04 00:07:55.0,1100201607150029,2,3,0.000000
2018-04-04 00:07:55.0,1100201607150029,2,4,70.000000
2018-04-04 00:07:55.0,1100201607150029,2,64,0.120000
2018-04-04 00:07:55.0,1100201607150029,2,66,0.000000
2018-04-04 00:07:55.0,1100201607150029,2,67,0.000000
2018-04-04 00:07:55.0,1100201607150029,3,1,12.300000
2018-04-04 00:07:55.0,1100201607150029,3,2,97.800000
2018-04-04 00:07:55.0,1100201607150029,3,4,12.600000
2018-04-04 00:07:55.0,1100201607150029,3,5,0.266000
2018-04-04 00:07:55.0,1100201607150029,3,20,448.000000
2018-04-04 00:07:55.0,1100201607150029,4,1,12.400000
2018-04-04 00:07:55.0,1100201607150029,4,2,97.900000
2018-04-04 00:07:55.0,1100201607150029,4,4,13.900000
2018-04-04 00:07:55.0,1100201607150029,4,5,0.391000
2018-04-04 00:07:55.0,1100201607150029,4,20,60.000000
2018-04-04 00:09:59.0,1100201607150029,1,3,0.000000
2018-04-04 00:09:59.0,1100201607150029,1,4,15.700000
2018-04-04 00:09:59.0,1100201607150029,1,64,0.190000
2018-04-04 00:09:59.0,1100201607150029,1,66,14.200000
2018-04-04 00:09:59.0,1100201607150029,1,67,19.000000
2018-04-04 00:09:59.0,1100201607150029,2,3,0.000000
2018-04-04 00:09:59.0,1100201607150029,2,4,70.000000
2018-04-04 00:09:59.0,1100201607150029,2,64,0.130000
2018-04-04 00:09:59.0,1100201607150029,2,66,0.000000
2018-04-04 00:09:59.0,1100201607150029,2,67,0.000000
2018-04-04 00:09:59.0,1100201607150029,3,1,12.300000
2018-04-04 00:09:59.0,1100201607150029,3,2,97.800000
2018-04-04 00:09:59.0,1100201607150029,3,4,12.600000
2018-04-04 00:09:59.0,1100201607150029,3,5,0.266000
2018-04-04 00:09:59.0,1100201607150029,3,20,453.000000
2018-04-04 00:09:59.0,1100201607150029,4,1,12.400000
2018-04-04 00:09:59.0,1100201607150029,4,2,97.900000
2018-04-04 00:09:59.0,1100201607150029,4,4,13.900000
2018-04-04 00:09:59.0,1100201607150029,4,5,0.387000
2018-04-04 00:09:59.0,1100201607150029,4,20,60.000000
2018-04-04 00:12:02.0,1100201607150029,1,3,0.000000
2018-04-04 00:12:02.0,1100201607150029,1,4,15.600000
