时间,网关,传感器,通道,值
2018-05-19 00:00:32.0,1100201607150029,1,3,0.000000
2018-05-19 00:00:32.0,1100201607150029,1,4,25.700000
2018-05-19 00:00:32.0,1100201607150029,1,64,0.340000
2018-05-19 00:00:32.0,1100201607150029,1,66,26.600000
2018-05-19 00:00:32.0,1100201607150029,1,67,33.200000
2018-05-19 00:00:32.0,1100201607150029,2,3,0.000000
2018-05-19 00:00:32.0,1100201607150029,2,4,70.000000
2018-05-19 00:00:32.0,1100201607150029,2,64,0.030000
2018-05-19 00:00:32.0,1100201607150029,2,66,0.000000
2018-05-19 00:00:32.0,1100201607150029,2,67,0.000000
2018-05-19 00:00:32.0,1100201607150029,3,1,21.200000
2018-05-19 00:00:32.0,1100201607150029,3,2,83.400000
2018-05-19 00:00:32.0,1100201607150029,3,4,23.000000
2018-05-19 00:00:32.0,1100201607150029,3,5,0.384000
2018-05-19 00:00:32.0,1100201607150029,3,20,360.000000
2018-05-19 00:00:32.0,1100201607150029,4,1,21.200000
2018-05-19 00:00:32.0,1100201607150029,4,2,82.800000
2018-05-19 00:00:32.0,1100201607150029,4,4,24.100000
2018-05-19 00:00:32.0,1100201607150029,4,5,0.351000
2018-05-19 00:00:32.0,1100201607150029,4,20,440.000000
2018-05-19 00:02:33.0,1100201607150029,1,3,2.000000
2018-05-19 00:02:33.0,1100201607150029,1,4,25.700000
2018-05-19 00:02:33.0,1100201607150029,1,64,0.320000
2018-05-19 00:02:33.0,1100201607150029,1,66,26.600000
2018-05-19 00:02:33.0,1100201607150029,1,67,33.100000
2018-05-19 00:02:33.0,1100201607150029,2,3,0.000000
2018-05-19 00:02:33.0,1100201607150029,2,4,70.000000
2018-05-19 00:02:33.0,1100201607150029,2,64,0.030000
2018-05-19 00:02:33.0,1100201607150029,2,66,0.000000
2018-05-19 00:02:33.0,1100201607150029,2,67,0.000000
2018-05-19 00:02:33.0,1100201607150029,3,1,21.200000
2018-05-19 00:02:33.0,1100201607150029,3,2,84.000000
2018-05-19 00:02:33.0,1100201607150029,3,4,23.000000
2018-05-19 00:02:33.0,1100201607150029,3,5,0.384000
2018-05-19 00:02:33.0,1100201607150029,3,20,356.000000
2018-05-19 00:02:33.0,1100201607150029,4,1,21.200000
2018-05-19 00:02:33.0,1100201607150029,4,2,83.100000
2018-05-19 00:02:33.0,1100201607150029,4,4,24.100000
2018-05-19 00:02:33.0,1100201607150029,4,5,0.352000
2018-05-19 00:02:33.0,1100201607150029,4,20,442.000000
2018-05-19 00:04:36.0,1100201607150029,1,3,0.000000
2018-05-19 00:04:36.0,1100201607150029,1,4,25.700000
2018-05-19 00:04:36.0,1100201607150029,1,64,0.340000
2018-05-19 00:04:36.0,1100201607150029,1,66,26.600000
2018-05-19 00:04:36.0,1100201607150029,1,67,33.200000
2018-05-19 00:04:36.0,1100201607150029,2,3,0.000000
2018-05-19 00:04:36.0,1100201607150029,2,4,70.000000
2018-05-19 00:04:36.0,1100201607150029,2,64,0.030000
2018-05-19 00:04:36.0,1100201607150029,2,66,0.000000
2018-05-19 00:04:36.0,1100201607150029,2,67,0.000000
2018-05-19 00:04:36.0,1100201607150029,3,1,21.200000
2018-05-19 00:04:36.0,1100201607150029,3,2,83.800000
2018-05-19 00:04:36.0,1100201607150029,3,4,23.000000
2018-05-19 00:04:36.0,1100201607150029,3,5,0.384000
2018-05-19 00:04:36.0,1100201607150029,3,20,358.000000
2018-05-19 00:04:37.0,1100201607150029,4,1,21.200000
2018-05-19 00:04:37.0,1100201607150029,4,2,83.100000
2018-05-19 00:04:37.0,1100201607150029,4,4,24.100000
2018-05-19 00:04:37.0,1100201607150029,4,5,0.353000
2018-05-19 00:04:37.0,1100201607150029,4,20,434.000000
2018-05-19 00:06:40.0,1100201607150029,1,3,0.000000
2018-05-19 00:06:40.0,1100201607150029,1,4,25.700000
2018-05-19 00:06:40.0,1100201607150029,1,64,0.310000
2018-05-19 00:06:40.0,1100201607150029,1,66,26.600000
2018-05-19 00:06:40.0,1100201607150029,1,67,33.200000
2018-05-19 00:06:40.0,1100201607150029,2,3,0.000000
2018-05-19 00:06:40.0,1100201607150029,2,4,70.000000
2018-05-19 00:06:40.0,1100201607150029,2,64,0.030000
2018-05-19 00:06:40.0,1100201607150029,2,66,0.000000
2018-05-19 00:06:40.0,1100201607150029,2,67,0.000000
2018-05-19 00:06:40.0,1100201607150029,3,1,21.200000
2018-05-19 00:06:40.0,1100201607150029,3,2,83.600000
2018-05-19 00:06:40.0,1100201607150029,3,4,22.900000
2018-05-19 00:06:40.0,1100201607150029,3,5,0.385000
2018-05-19 00:06:40.0,1100201607150029,3,20,360.000000
2018-05-19 00:06:40.0,1100201607150029,4,1,21.100000
2018-05-19 00:06:40.0,1100201607150029,4,2,82.700000
2018-05-19 00:06:40.0,1100201607150029,4,4,24.100000
2018-05-19 00:06:40.0,1100201607150029,4,5,0.352000
2018-05-19 00:06:40.0,1100201607150029,4,20,439.000000
2018-05-19 00:08:44.0,1100201607150029,1,3,0.000000
2018-05-19 00:08:44.0,1100201607150029,1,4,25.600000
2018-05-19 00:08:44.0,1100201607150029,1,64,0.320000
2018-05-19 00:08:44.0,1100201607150029,1,66,26.500000
2018-05-19 00:08:44.0,1100201607150029,1,67,33.100000
2018-05-19 00:08:44.0,1100201607150029,2,3,0.000000
2018-05-19 00:08:44.0,1100201607150029,2,4,70.000000
2018-05-19 00:08:44.0,1100201607150029,2,64,0.030000
2018-05-19 00:08:44.0,1100201607150029,2,66,0.000000
2018-05-19 00:08:44.0,1100201607150029,2,67,0.000000
2018-05-19 00:08:44.0,1100201607150029,3,1,21.100000
2018-05-19 00:08:44.0,1100201607150029,3,2,82.900000
2018-05-19 00:08:44.0,1100201607150029,3,4,22.900000
2018-05-19 00:08:44.0,1100201607150029,3,5,0.385000
2018-05-19 00:08:44.0,1100201607150029,3,20,355.000000
2018-05-19 00:08:44.0,1100201607150029,4,1,21.100000
2018-05-19 00:08:44.0,1100201607150029,4,2,82.300000
2018-05-19 00:08:44.0,1100201607150029,4,4,24.100000
2018-05-19 00:08:44.0,1100201607150029,4,5,0.351000
2018-05-19 00:08:44.0,1100201607150029,4,20,433.000000
2018-05-19 00:10:48.0,1100201607150029,1,3,0.000000
2018-05-19 00:10:48.0,1100201607150029,1,4,25.600000
2018-05-19 00:10:48.0,1100201607150029,1,64,0.330000
2018-05-19 00:10:48.0,1100201607150029,1,66,26.600000
2018-05-19 00:10:48.0,1100201607150029,1,67,33.200000
2018-05-19 00:10:48.0,1100201607150029,2,3,0.000000
2018-05-19 00:10:48.0,1100201607150029,2,4,70.000000
2018-05-19 00:10:48.0,1100201607150029,2,64,0.030000
2018-05-19 00:10:48.0,1100201607150029,2,66,0.000000
2018-05-19 00:10:48.0,1100201607150029,2,67,0.000000
2018-05-19 00:10:48.0,1100201607150029,3,1,21.100000
2018-05-19 00:10:48.0,1100201607150029,3,2,83.100000
2018-05-19 00:10:48.0,1100201607150029,3,4,22.900000
2018-05-19 00:10:48.0,1100201607150029,3,5,0.385000
2018-05-19 00:10:48.0,1100201607150029,3,20,352.000000
2018-05-19 00:10:48.0,1100201607150029,4,1,21.100000
2018-05-19 00:10:48.0,1100201607150029,4,2,81.900000
2018-05-19 00:10:48.0,1100201607150029,4,4,24.000000
